mel_geneID,mel_geneSymbol,mel_chrom,mel_start,mel_end,mel_strand,sim_geneID,sim_geneSymbol,sim_chrom,sim_start,sim_end,sim_strand,orthoDB_groupID,num_mel_geneID_2_sim_geneID,num_sim_geneID_2_mel_geneID,flag_one2one_ortholog
FBgn0066101,LpR1,3R,25741348,25763105,-,FBgn0189710,GD18174,Scf_3R,21072165,21094472,-,EOG091901EI,2,2,0
FBgn0066101,LpR1,3R,25741348,25763105,-,FBgn0189711,GD18175,Scf_3R,21039222,21071275,-,EOG091901EI,2,2,0
FBgn0066114,GlcAT-I,X,4131211,4132833,+,FBgn0188262,GD16673,Scf_X,3711505,3713095,+,EOG09190CXM,1,1,1
FBgn0066292,CheB42c,2R,6944614,6971637,-,FBgn0182061,GD10288,Scf_2R,3698840,3717821,-,EOG09190FD9,4,4,0
FBgn0066292,CheB42c,2R,6944614,6971637,-,FBgn0193101,GD21678,Scf_2L,20229174,20230156,-,EOG09190FD9,4,4,0
FBgn0066292,CheB42c,2R,6944614,6971637,-,FBgn0193099,GD21676,Scf_2L,20232906,20233672,-,EOG09190FD9,4,4,0
FBgn0066292,CheB42c,2R,6944614,6971637,-,FBgn0182062,GD10289,Scf_2R,3697222,3698469,-,EOG09190FD9,4,4,0
FBgn0066293,CheB42b,2R,6943096,6943995,-,FBgn0182061,GD10288,Scf_2R,3698840,3717821,-,EOG09190FD9,4,4,0
FBgn0066293,CheB42b,2R,6943096,6943995,-,FBgn0193101,GD21678,Scf_2L,20229174,20230156,-,EOG09190FD9,4,4,0
FBgn0066293,CheB42b,2R,6943096,6943995,-,FBgn0193099,GD21676,Scf_2L,20232906,20233672,-,EOG09190FD9,4,4,0
FBgn0066293,CheB42b,2R,6943096,6943995,-,FBgn0182062,GD10289,Scf_2R,3697222,3698469,-,EOG09190FD9,4,4,0
FBgn0066303,CG33932,X,19744431,19745898,+,FBgn0189016,GD17463,Scf_X,18516108,18517291,+,EOG09190HNI,1,1,1
FBgn0066304,Rpp20,X,19744431,19745898,+,FBgn0269027,GD27737,Scf_X,18516108,18517291,+,EOG09190HVG,1,1,1
FBgn0066365,dyl,3L,4294004,4307718,-,FBgn0184986,GD13266,Scf_3L,4256054,4280745,-,EOG091905NH,1,1,1
FBgn0067102,GlcT-1,2R,22075988,22079381,+,FBgn0183382,GD11642,Scf_2R,18457161,18460546,+,EOG091907YU,1,1,1
FBgn0067311,CheB38b,2L,20816456,20817270,-,FBgn0182061,GD10288,Scf_2R,3698840,3717821,-,EOG09190FD9,4,4,0
FBgn0067311,CheB38b,2L,20816456,20817270,-,FBgn0193101,GD21678,Scf_2L,20229174,20230156,-,EOG09190FD9,4,4,0
FBgn0067311,CheB38b,2L,20816456,20817270,-,FBgn0193099,GD21676,Scf_2L,20232906,20233672,-,EOG09190FD9,4,4,0
FBgn0067311,CheB38b,2L,20816456,20817270,-,FBgn0182062,GD10289,Scf_2R,3697222,3698469,-,EOG09190FD9,4,4,0
FBgn0067312,CheB38a,2L,20817815,20818532,-,FBgn0193100,GD21677,Scf_2L,20230506,20231294,-,EOG09190GLO,1,1,1
FBgn0067317,Cby,3R,21868003,21868770,+,FBgn0192360,GD20900,Scf_3R,17231081,17231796,+,EOG09190IE4,1,1,1
FBgn0067622,LSm-4,2L,10403197,10405203,-,FBgn0193669,GD22261,Scf_2L,10083248,10084118,-,EOG09190GDF,1,1,1
FBgn0067628,CG33331,3R,14886456,14887739,+,FBgn0190490,GD18981,Scf_3R,10496266,10497539,-,EOG09190B3M,1,1,1
FBgn0067629,CG33332,3R,14886456,14889146,+,FBgn0190491,GD18982,Scf_3R,10494839,10497705,-,EOG09190FRQ,1,1,1
FBgn0067779,dbr,2L,66482,71390,+,FBgn0194389,GD22997,Scf_2L,52876,57228,+,EOG091901Z2,1,1,1
FBgn0067783,DPCoAC,3R,20552385,20557667,-,FBgn0191540,GD20059,Scf_3R,4923432,4928411,+,EOG09190BN7,1,1,1
FBgn0067861,Sdic1,X,20174217,20178638,-,FBgn0187216,GD15550,Scf_X,18891994,18900158,-,EOG091904NH,5,1,0
FBgn0067864,Patj,3L,1798803,1802184,+,FBgn0185357,GD13649,Scf_3L,1708585,1711996,+,EOG0919035D,1,1,1
FBgn0069056,CG33226,2R,21538250,21539293,-,FBgn0196502,GD25190,Scf_2R,17934468,17935638,-,EOG09190CO2,1,1,1
FBgn0069242,eca,3R,9684469,9685476,-,FBgn0192236,GD20772,Scf_3R,15515495,15516505,+,EOG09190EZE,2,1,0
FBgn0069354,Porin2,2L,10845788,10847044,-,FBgn0193628,GD22219,Scf_2L,10521871,10523166,-,EOG09190CP0,1,1,1
FBgn0069913,CG4681,2R,24578247,24579827,-,FBgn0196253,GD24939,Scf_2R,20900818,20902360,-,EOG09190DSK,1,1,1
FBgn0069923,CG41128,3R,3750363,3752353,+,FBgn0268107,GD26817,Scf_NODE_50677,17417,19788,+,EOG09190KN5,1,1,1
FBgn0069938,CG41106,X,22945321,22946339,+,FBgn0189126,GD17576,Scf_X,20770785,20771429,+,EOG09190J6L,1,1,1
FBgn0069969,CG40498,2R,924636,951252,-,FBgn0270627,GD29337,Scf_NODE_6885,324,3065,+,EOG09190ELA,1,1,1
FBgn0069973,CG40485,X,22960609,22962360,-,FBgn0194728,GD23342,Scf_X,20780377,20781407,-,EOG09190FBI,1,1,1
FBgn0082582,tmod,3R,30532607,30578905,+,FBgn0192957,GD21531,Scf_3R,25678332,25724390,+,EOG091907DZ,1,1,1
FBgn0082585,sprt,2R,11384743,11397432,-,FBgn0197180,GD25902,Scf_2R,7982073,7994600,-,EOG091907R7,1,1,1
FBgn0082598,akirin,3L,7369843,7373711,+,FBgn0185706,GD14010,Scf_3L,7229003,7232156,+,EOG09190G5W,1,1,1
FBgn0082831,pps,3R,12413828,12421251,+,FBgn0190346,GD18830,Scf_3R,12867836,12875313,-,EOG091900B8,1,1,1
FBgn0083141,Spn28B,2L,7581924,7583333,+,FBgn0194856,GD23476,Scf_2L,7333176,7335097,+,EOG09190A6U,1,1,1
FBgn0083167,Neb-cGP,X,10460736,10461878,+,FBgn0196103,GD24782,Scf_X,9814658,9815220,+,EOG09190KYA,1,1,1
FBgn0083228,Frq2,X,18177612,18204407,+,FBgn0196014,GD24687,Scf_X,17160605,17186255,+,EOG09190FY5,1,1,1
FBgn0083938,BG642163,2L,4641296,4642872,+,FBgn0269933,GD28643,Scf_2L,4470362,4471774,+,EOG09190IO8,1,1,1
FBgn0083940,RhoU,X,10086527,10148876,+,FBgn0196021,GD24695,Scf_X,9507002,9554783,+,EOG09190A3T,1,1,1
FBgn0083942,CG34106,2L,17131024,17173118,+,FBgn0270884,GD29594,Scf_2L,16685744,16686370,+,EOG09190IZ8,2,2,0
FBgn0083942,CG34106,2L,17131024,17173118,+,FBgn0195456,GD24100,Scf_2L,16653432,16684306,+,EOG09190IZ8,2,2,0
FBgn0083943,CG34107,3R,10224909,10225587,+,FBgn0190197,GD18676,Scf_3R,15004320,15005025,-,EOG09190IMU,1,1,1
FBgn0083945,CG34109,2L,10094088,10125736,+,FBgn0195034,GD23657,Scf_2L,9791499,9816362,+,EOG091903ZN,1,1,1
FBgn0083946,lobo,3R,25169565,25193776,-,FBgn0189763,GD18229,Scf_3R,20504105,20528587,-,EOG0919028A,1,1,1
FBgn0083949,CG34113,3R,5862865,5959555,-,FBgn0191067,GD19574,Scf_3R,1574648,1686853,-,EOG091901CN,1,1,1
FBgn0083950,CG34114,3R,10972381,11050175,+,FBgn0190249,GD18728,Scf_3R,14211931,14294122,-,EOG091901II,1,1,1
FBgn0083951,CG34115,2R,20975488,20976934,+,FBgn0183291,GD11550,Scf_2R,17375390,17376823,+,EOG09190KKN,1,1,1
FBgn0083952,CG34116,3L,19805241,19806036,-,FBgn0183985,GD12250,Scf_3L,19305837,19306620,-,EOG09190G1O,1,1,1
FBgn0083953,CG34117,3R,9399570,9400053,-,FBgn0192265,GD20802,Scf_3R,15800585,15801119,+,EOG09190JLG,1,1,1
FBgn0083956,CG34120,X,21123634,21140951,+,FBgn0196201,GD24885,Scf_X,19719974,19745197,+,EOG091900HO,1,2,0
FBgn0083956,CG34120,X,21123634,21140951,+,FBgn0189067,GD17517,Scf_2L,23481835,23489017,-,EOG091900HO,1,2,0
FBgn0083960,CG34124,2L,4958411,4965430,+,FBgn0194697,GD23311,Scf_2L,4771733,4778743,+,EOG0919009O,1,1,1
FBgn0083961,CG34125,2L,4965673,4966399,+,FBgn0269686,GD28396,Scf_2L,4778988,4779697,+,EOG09190IHE,1,1,1
FBgn0083962,CG34126,2L,4981614,4992702,+,FBgn0194703,GD23317,Scf_2L,4794823,4805808,+,EOG091900PX,1,1,1
FBgn0083963,Nlg3,3R,7570281,7639434,-,FBgn0190967,GD19468,Scf_3R,3310719,3380881,-,EOG091902B6,1,1,1
FBgn0083965,CG34129,3R,26190234,26191205,-,FBgn0045605,BG642287,Scf_3R,21505643,21506627,-,EOG09190CMM,1,1,1
FBgn0083966,CG34130,3R,26189004,26189977,-,FBgn0269233,GD27943,Scf_3R,21504392,21505410,-,EOG09190E08,1,1,1
FBgn0083967,Muted,3R,22362620,22364580,+,FBgn0192394,GD20937,Scf_3R,17714496,17715198,+,EOG09190ITK,1,1,1
FBgn0083968,CG34132,2L,7885503,7886109,+,FBgn0184504,GD12777,Scf_3L,11469009,11469488,-,EOG09190JOY,2,2,0
FBgn0083968,CG34132,2L,7885503,7886109,+,FBgn0269997,GD28707,Scf_2L,7631655,7632256,+,EOG09190JOY,2,2,0
FBgn0083969,CG34133,3R,29869365,29875159,+,FBgn0192911,GD21477,Scf_3R,25050403,25056206,+,EOG091901KF,1,1,1
FBgn0083970,CG34134,2L,8190297,8190781,-,FBgn0193839,GD22436,Scf_2L,7917858,7918398,-,EOG09190J6Q,1,1,1
FBgn0083972,CG34136,2L,21096922,21098932,+,FBgn0195646,GD24299,Scf_2L,20489403,20491478,+,EOG09190K0Z,1,1,1
FBgn0083973,dunk,2L,22151623,22152640,+,FBgn0268565,GD27275,Scf_2L,21375084,21376094,+,EOG09190FM1,1,1,1
FBgn0083974,CG34138,3R,19634949,19635879,+,FBgn0269905,GD28615,Scf_3R,5804944,5806476,-,EOG09190G1C,1,1,1
FBgn0083975,Nlg4,3R,20204809,20245473,+,FBgn0190843,GD19341,Scf_3R,5225883,5267737,-,EOG091901PS,1,1,1
FBgn0083976,CG34140,3L,182522,184424,-,FBgn0185247,GD13536,Scf_3L,152857,154643,-,EOG091909M1,1,1,1
FBgn0083977,CG34141,2R,9260278,9263971,-,FBgn0270099,GD28809,Scf_2R,5950360,5955535,-,EOG091904KT,1,1,1
FBgn0083978,CG17672,3L,13028962,13036504,+,FBgn0186107,GD14424,Scf_3L,12713199,12721335,+,EOG09190DN7,1,1,1
FBgn0083979,Ir10a,X,11308533,11311208,-,FBgn0195870,GD24536,Scf_X,10622427,10625228,-,EOG09190593,1,1,1
FBgn0083981,RunxA,X,20590252,20623773,-,FBgn0187197,GD15530,Scf_X,19190483,19202774,-,EOG091906Y0,1,1,1
FBgn0083983,mRpL34,2R,16098948,16099337,+,FBgn0268664,GD27374,Scf_2R,12656243,12656672,+,EOG09190K0H,1,1,1
FBgn0083984,CG34148,3R,21877870,21878686,-,FBgn0190017,GD18494,Scf_3R,17241208,17241756,-,EOG09190IX7,1,1,1
FBgn0083985,CG34149,3R,22380128,22381253,+,FBgn0268136,GD26846,Scf_3R,17731722,17732895,+,EOG09190AKV,1,1,1
FBgn0083986,CG34150,3R,24814262,24814930,+,FBgn0192584,GD21132,Scf_3R,20154550,20155267,+,EOG09190IYQ,1,1,1
FBgn0083991,CG34155,3R,30554554,30560199,-,FBgn0269115,GD27825,Scf_3R,25701661,25706177,-,EOG09190KY5,1,1,1
FBgn0083992,Mkp,3L,182522,184540,-,FBgn0270577,GD29287,Scf_3L,152857,154651,-,EOG09190GS6,1,1,1
FBgn0084001,CG41434,2L,22037860,22039772,+,FBgn0268466,GD27176,Scf_2L,21270499,21272590,+,EOG09190BDZ,1,1,1
FBgn0085188,CG34159,2L,10202520,10204317,-,FBgn0193706,GD22298,Scf_2L,9880227,9881956,-,EOG09190IZ2,1,1,1
FBgn0085190,CG34161,2L,10580957,10581702,-,FBgn0193650,GD22242,Scf_2L,10264062,10264798,-,EOG09190IUU,1,1,1
FBgn0085191,CG34162,2L,11531820,11533756,+,FBgn0195153,GD23782,Scf_2L,11188691,11191172,+,EOG091906U9,1,1,1
FBgn0085192,CG34163,2L,11988270,11988801,+,FBgn0195172,GD23802,Scf_2L,11620878,11621487,+,EOG09190KP2,1,1,1
FBgn0085193,CG34164,2L,12056348,12058251,+,FBgn0195183,GD23813,Scf_2L,11685454,11687583,+,EOG09190JB4,1,1,1
FBgn0085194,CG34165,2L,14713750,14714526,+,FBgn0195335,GD23973,Scf_2L,14243129,14243768,+,EOG09190L2M,1,1,1
FBgn0085198,CG34169,2L,17173481,17174105,+,FBgn0270884,GD29594,Scf_2L,16685744,16686370,+,EOG09190IZ8,2,2,0
FBgn0085198,CG34169,2L,17173481,17174105,+,FBgn0195456,GD24100,Scf_2L,16653432,16684306,+,EOG09190IZ8,2,2,0
FBgn0085199,CG34170,2L,17311468,17311820,-,FBgn0193293,GD21876,Scf_2L,16818370,16818707,-,EOG09190KJ1,1,1,1
FBgn0085200,CG34171,2L,18378591,18379909,+,FBgn0270891,GD29601,Scf_2L,17904270,17906033,+,EOG09190D22,1,1,1
FBgn0085201,CG34172,2L,2192525,2197912,-,FBgn0194263,GD22869,Scf_2L,2085992,2091322,-,EOG09190KMZ,1,1,1
FBgn0085202,CG34173,2L,22053834,22054302,-,FBgn0270401,GD29111,Scf_2L,21285520,21285958,-,EOG09190L0S,1,1,1
FBgn0085203,CG34174,2L,2214266,2215167,+,FBgn0194526,GD23136,Scf_2L,2107270,2108206,+,EOG09190FEQ,1,1,1
FBgn0085204,CG34175,2L,3398023,3398684,+,FBgn0194615,GD23226,Scf_2L,3257630,3258058,+,EOG09190KIR,1,1,1
FBgn0085206,CG34177,2L,4433908,4435057,+,FBgn0269329,GD28039,Scf_2L,4280497,4281049,+,EOG09190IX6,1,1,1
FBgn0085207,CG34178,2L,4433908,4435057,+,FBgn0194672,GD23286,Scf_2L,4281058,4281580,+,EOG09190IZ4,1,1,1
FBgn0085208,CG34179,2L,6046651,6048706,-,FBgn0194004,GD22603,Scf_2L,5843392,5844059,-,EOG09190J4A,1,1,1
FBgn0085209,CG34180,2L,6060510,6060938,+,FBgn0268930,GD27640,Scf_2L,5855551,5856249,+,EOG09190KAX,1,1,1
FBgn0085210,CG34181,2L,9367640,9368434,+,FBgn0194977,GD23599,Scf_2L,9060632,9061477,+,EOG09190FQU,1,1,1
FBgn0085211,RpS28-like,2L,9436804,9437227,+,FBgn0194983,GD23606,Scf_2L,9126991,9127412,+,EOG09190KJU,1,1,1
FBgn0085212,CG34183,2L,9890061,9890772,-,FBgn0193739,GD22332,Scf_2L,9587260,9587972,-,EOG09190IES,1,1,1
FBgn0085213,CG34184,2R,14365656,14366658,+,FBgn0182803,GD11043,Scf_2R,10962683,10963887,+,EOG09190FNU,1,1,1
FBgn0085214,CG34185,2R,14373829,14374395,-,FBgn0196970,GD25685,Scf_2R,10970835,10971446,-,EOG09190KSH,1,1,1
FBgn0085217,CG34188,2R,15427091,15428023,-,FBgn0268973,GD27683,Scf_2R,11974717,11993310,-,EOG09190I82,2,2,0
FBgn0085217,CG34188,2R,15427091,15428023,-,FBgn0196903,GD25617,Scf_2R,11970860,11971786,-,EOG09190I82,2,2,0
FBgn0085218,CG34189,2R,16754444,16754925,+,FBgn0269819,GD28529,Scf_2R,13313462,13314074,+,EOG09190IVF,1,1,1
FBgn0085219,CG34190,2R,16946455,16947554,-,FBgn0270215,GD28925,Scf_2R,13505142,13505644,-,EOG09190JTG,1,1,1
FBgn0085220,Ufm1,2R,16951837,16952581,+,FBgn0268583,GD27293,Scf_2R,13509905,13510536,+,EOG09190J9J,1,1,1
FBgn0085222,CG34193,2R,17508995,17511394,+,FBgn0183029,GD11279,Scf_2R,14044967,14045615,+,EOG09190KIE,1,1,1
FBgn0085223,CG34194,2R,17544190,17545045,+,FBgn0183036,GD11287,Scf_2R,14079233,14080161,+,EOG09190JAA,1,1,1
FBgn0085224,CG34195,2R,17733238,17734483,+,FBgn0183057,GD11308,Scf_2R,14267775,14269021,+,EOG09190CX6,1,1,1
FBgn0085225,CG34196,2R,18109985,18110494,+,FBgn0183086,GD11337,Scf_2R,14636940,14637420,+,EOG09190JHR,1,1,1
FBgn0085228,CG34199,2R,20287596,20288346,+,FBgn0183246,GD11504,Scf_2R,16710219,16711139,+,EOG09190G0H,1,1,1
FBgn0085229,CG34200,2R,5757662,5758067,+,FBgn0182156,GD10384,Scf_2R,2595650,2596108,+,EOG09190KV3,1,1,1
FBgn0085230,CG34201,2R,20750914,20752135,+,FBgn0183278,GD11537,Scf_2R,17157522,17158741,+,EOG09190G0U,1,1,1
FBgn0085231,CG34202,2R,20752586,20753739,+,FBgn0183279,GD11538,Scf_2R,17159190,17160350,+,EOG09190F53,1,1,1
FBgn0085232,CG34203,2R,21281063,21281656,-,FBgn0196524,GD25212,Scf_2R,17678032,17678712,-,EOG09190KF9,1,1,1
FBgn0085233,CG34204,2R,21796395,21796941,+,FBgn0183369,GD11629,Scf_2R,18185423,18185954,+,EOG09190KB9,1,1,1
FBgn0085234,CG34205,2R,22130112,22131299,-,FBgn0196454,GD25142,Scf_2R,18510220,18512389,-,EOG09190K7V,1,1,1
FBgn0085235,CG34206,2R,22163738,22164594,-,FBgn0269265,GD27975,Scf_2R,18543993,18544873,-,EOG09190DBR,1,1,1
FBgn0085236,CG34207,2R,22329195,22329720,-,FBgn0269568,GD28278,Scf_2R,18709388,18710169,-,EOG09190JHL,1,1,1
FBgn0085239,CG34210,2R,23351518,23352144,+,FBgn0183490,GD11751,Scf_2R,19716739,19717418,+,EOG09190JJY,1,1,1
FBgn0085240,CG34211,2R,6047195,6047392,+,FBgn0182165,GD10393,Scf_2R,2936005,2937007,+,EOG09190M7S,1,1,1
FBgn0085241,CG34212,2R,6049874,6050286,-,FBgn0269476,GD28186,Scf_2R,2939020,2939375,-,EOG09190KX6,1,1,1
FBgn0085242,CG34213,2R,23967124,23967745,-,FBgn0269864,GD28574,Scf_2R,20310291,20311046,-,EOG09190J2T,1,1,1
FBgn0085243,CG34214,2R,24665427,24666022,-,FBgn0196243,GD24929,Scf_2R,20980206,20980847,-,EOG09190HI9,1,1,1
FBgn0085244,CG34215,2R,6831296,6831793,-,FBgn0268952,GD27662,Scf_2R,3584235,3584755,-,EOG09190KFD,1,1,1
FBgn0085245,CG34216,2R,7703506,7705095,-,FBgn0182002,GD10227,Scf_2R,4430776,4432452,-,EOG09190BIO,1,1,1
FBgn0085246,CG34217,2R,8227990,8228727,-,FBgn0186957,GD15289,Scf_2R,4932710,4933420,-,EOG09190HWV,1,1,1
FBgn0085248,CG34219,2R,8917708,8918877,-,FBgn0181903,GD10128,Scf_2R,5614157,5615274,-,EOG09190HYY,1,1,1
FBgn0085249,CG34220,2R,10041065,10043507,-,FBgn0270246,GD28956,Scf_2R,6704151,6706707,-,EOG09190JP9,1,1,1
FBgn0085250,CG34221,2R,10197136,10199711,-,FBgn0269641,GD28351,Scf_2R,6851685,6854235,-,EOG09190KVT,1,1,1
FBgn0085252,CG34223,2R,11235860,11236204,+,FBgn0182540,GD10776,Scf_2R,7840430,7840849,+,EOG09190JP1,1,1,1
FBgn0085253,CG34224,2R,11237172,11237644,-,FBgn0197214,GD25937,Scf_2R,7841758,7842197,-,EOG09190K0M,1,1,1
FBgn0085256,CG34227,2R,11248126,11248610,+,FBgn0182543,GD10779,Scf_2R,7852602,7853112,+,EOG09190KVA,1,1,1
FBgn0085257,CG34228,2R,11651857,11652339,+,FBgn0182567,GD10804,Scf_2R,8243839,8244485,+,EOG09190JYQ,1,1,1
FBgn0085259,CG34230,2R,11861310,11862015,+,FBgn0268425,GD27135,Scf_2R,8453895,8454785,+,EOG09190IL2,1,1,1
FBgn0085260,CG34231,2R,11986008,11987653,+,FBgn0182593,GD10830,Scf_2R,8577435,8578438,+,EOG09190ILF,1,1,1
FBgn0085261,CG34232,2R,12164909,12165812,-,FBgn0197136,GD25856,Scf_2R,8757010,8758057,-,EOG09190IOE,1,1,1
FBgn0085263,CG34234,2R,12486719,12487378,-,FBgn0197116,GD25836,Scf_2R,9084242,9084705,-,EOG09190IQJ,1,1,1
FBgn0085264,CG34235,2R,13209809,13212237,-,FBgn0197062,GD25781,Scf_2R,9764601,9766949,-,EOG09190HSK,1,1,1
FBgn0085265,CG34236,2R,13604495,13605655,-,FBgn0197028,GD25746,Scf_2R,10155194,10156292,-,EOG09190GQ0,1,1,1
FBgn0085267,CG34238,3L,10626499,10627439,+,FBgn0185931,GD14246,Scf_3L,10366522,10367452,+,EOG09190J29,1,1,1
FBgn0085271,CG34242,3L,12533996,12534403,+,FBgn0186068,GD14385,Scf_3L,12228646,12229111,+,EOG09190KON,1,1,1
FBgn0085273,CG34244,3L,14235053,14235941,-,FBgn0184352,GD12625,Scf_3L,13900045,13900778,-,EOG09190J8I,1,1,1
FBgn0085274,CG34245,3L,14893734,14894416,-,FBgn0184320,GD12593,Scf_3L,14528030,14528675,-,EOG09190JFD,1,1,1
FBgn0085276,CG34247,3L,16261185,16261605,-,FBgn0184229,GD12500,Scf_3L,15868676,15869092,-,EOG09190KSL,1,1,1
FBgn0085279,CG34250,3L,17476222,17477103,+,FBgn0186387,GD14710,Scf_3L,17065560,17067109,+,EOG09190KUE,1,1,1
FBgn0085280,CG34251,3L,17671622,17683581,+,FBgn0186399,GD14723,Scf_3L,17255106,17267157,+,EOG09190HK1,1,1,1
FBgn0085282,CG34253,3L,18086674,18087320,-,FBgn0184086,GD12354,Scf_3L,17634346,17635054,-,EOG09190J2S,1,1,1
FBgn0085283,CG34254,3L,18680409,18680779,+,FBgn0268545,GD27255,Scf_3L,18206911,18207629,+,EOG09190JC3,1,1,1
FBgn0085284,Blos3,3L,18870224,18870897,+,FBgn0186450,GD14777,Scf_3L,18383329,18384001,+,EOG09190I9R,1,1,1
FBgn0085285,CG34256,3L,18988736,18989815,-,FBgn0184046,GD12313,Scf_3L,18502096,18503194,-,EOG09190GMD,1,1,1
FBgn0085287,CG34258,3L,19951235,19951968,-,FBgn0268674,GD27384,Scf_3L,19435845,19436594,-,EOG09190HIH,4,4,0
FBgn0085287,CG34258,3L,19951235,19951968,-,FBgn0188779,GD17216,Scf_3L,19436685,19437391,-,EOG09190HIH,4,4,0
FBgn0085287,CG34258,3L,19951235,19951968,-,FBgn0192556,GD21102,Scf_3R,19826059,19827013,+,EOG09190HIH,4,4,0
FBgn0085287,CG34258,3L,19951235,19951968,-,FBgn0268820,GD27530,Scf_3L,7756036,7756656,-,EOG09190HIH,4,4,0
FBgn0085288,CG34259,3L,2026991,2028326,+,FBgn0185371,GD13663,Scf_3L,1935174,1938249,+,EOG09190B8B,1,1,1
FBgn0085289,CG34260,3L,20714100,20715158,+,FBgn0269889,GD28599,Scf_3L,20167859,20169199,+,EOG09190GKX,1,1,1
FBgn0085290,CG34261,3L,21196831,21197738,+,FBgn0186611,GD14939,Scf_3L,20637996,20638646,+,EOG09190HNT,1,1,1
FBgn0085292,CG34263,3L,265595,265908,-,FBgn0270657,GD29367,Scf_3L,235848,236275,-,EOG09190KCP,1,1,1
FBgn0085295,CG34266,3L,4677832,4678233,+,FBgn0185555,GD13858,Scf_3L,4621903,4624042,+,EOG09190K3O,1,1,1
FBgn0085298,CG34269,3L,528337,528996,+,FBgn0182778,GD11018,Scf_3L,491142,492399,+,EOG09190G2U,1,1,1
FBgn0085300,Cpr65Ay,3L,6158075,6158630,-,FBgn0184864,GD13142,Scf_3L,6061680,6062240,-,EOG09190JO8,1,1,1
FBgn0085303,CG34274,3R,15731746,15732694,+,FBgn0190546,GD19039,Scf_3R,9683417,9684433,-,EOG09190FKP,1,1,1
FBgn0085305,CG34276,3R,15925629,15927577,+,FBgn0190564,GD19057,Scf_3R,9497308,9500099,-,EOG09190JY5,1,1,1
FBgn0085306,CG34277,3R,5369540,5371744,+,FBgn0191270,GD19781,Scf_3R,1094912,1096254,+,EOG091907HY,1,1,1
FBgn0085308,CG34279,3R,17402362,17403288,-,FBgn0191712,GD20235,Scf_3R,8032676,8036195,+,EOG09190JL3,1,1,1
FBgn0085309,CG34280,3R,17403272,17403718,-,FBgn0269099,GD27809,Scf_3R,8032285,8032725,+,EOG09190K8K,1,1,1
FBgn0085311,CG34282,3R,18695252,18695995,+,FBgn0190750,GD19245,Scf_3R,6735738,6736253,-,EOG09190JT4,1,1,1
FBgn0085312,CG34283,3R,18721967,18722590,-,FBgn0194454,GD23063,Scf_2L,970908,972300,+,EOG09190ISA,2,2,0
FBgn0085312,CG34283,3R,18721967,18722590,-,FBgn0195850,GD24515,Scf_X,12974876,12975879,-,EOG09190ISA,2,2,0
FBgn0085313,CG34284,3R,18902338,18902933,-,FBgn0191626,GD20147,Scf_3R,6528591,6529258,+,EOG09190IPM,1,1,1
FBgn0085315,CG34286,3R,19715186,19715927,-,FBgn0191583,GD20103,Scf_3R,5732511,5733191,+,EOG09190K34,1,1,1
FBgn0085316,CG34287,3R,5853332,5854282,+,FBgn0191322,GD19833,Scf_3R,1564921,1565902,+,EOG09190EDM,1,1,1
FBgn0085317,CG34288,3R,22446763,22447263,-,FBgn0189981,GD18458,Scf_3R,17798283,17798994,-,EOG09190KZK,1,1,1
FBgn0085318,CG34289,3R,23506908,23507476,-,FBgn0189908,GD18381,Scf_3R,18874971,18875604,-,EOG09190JF9,1,1,1
FBgn0085319,CG34290,3R,24288553,24289818,-,FBgn0189836,GD18304,Scf_3R,19646440,19672527,-,EOG09190CAV,1,1,1
FBgn0085320,CG34291,3R,26425290,26425781,-,FBgn0189678,GD18136,Scf_3R,21727498,21728000,-,EOG09190KLV,1,1,1
FBgn0085321,CG34292,3R,27062216,27063059,+,FBgn0270623,GD29333,Scf_3R,22338656,22339558,+,EOG09190H18,1,1,1
FBgn0085322,CG34293,3R,27164708,27165575,-,FBgn0189633,GD18090,Scf_3R,22432740,22433306,-,EOG09190KEW,1,1,1
FBgn0085324,CG34295,3R,28789617,28790483,+,FBgn0268427,GD27137,Scf_3R,23981521,23982809,+,EOG09190EGP,1,1,1
FBgn0085325,CG34296,3R,29722538,29723013,+,FBgn0192888,GD21454,Scf_3R,24906102,24906623,+,EOG09190K83,1,1,1
FBgn0085326,CG34297,3R,6747068,6748007,-,FBgn0191018,GD19523,Scf_3R,2466509,2467380,-,EOG09190HAM,1,1,1
FBgn0085327,CG34298,3R,29999795,30000403,+,FBgn0192925,GD21491,Scf_3R,25171663,25172302,+,EOG09190HLW,1,1,1
FBgn0085328,CG34299,3R,30249583,30250661,+,FBgn0192936,GD21510,Scf_3R,25419040,25420163,+,EOG09190IUQ,1,1,1
FBgn0085329,CG34300,3R,30305808,30306640,-,FBgn0270799,GD29509,Scf_3R,25475457,25476282,-,EOG09190I2L,1,1,1
FBgn0085330,CG34301,3R,8773435,8773810,+,FBgn0270006,GD28716,Scf_3R,16392212,16392957,-,EOG09190JRS,1,1,1
FBgn0085331,CG34302,3R,9822999,9823823,-,FBgn0269979,GD28689,Scf_3R,15384809,15385512,+,EOG09190JD5,1,1,1
FBgn0085334,CG34305,3R,4242785,4243146,-,FBgn0269127,GD27837,Scf_3R,61054,62032,-,EOG09190KEF,1,1,1
FBgn0085336,CG34307,3R,11897582,11898419,+,FBgn0268689,GD27399,Scf_3R,13381339,13382170,-,EOG09190GOO,1,1,1
