gene_id,flag_zea_mays_paralog_hoopes,orthogroup_hoopes,freq_pav_hoopes,flag_pav,flag_detect_shrtRd_rsem_B73,flag_detect_shrtRd_rsem_C123,flag_detect_shrtRd_rsem_Hp301,flag_detect_shrtRd_rsem_Mo17,flag_detect_shrtRd_rsem_NC338,flag_detect_ccs_B73,flag_detect_ccs_C123,flag_detect_ccs_Hp301,flag_detect_ccs_Mo17,flag_detect_ccs_NC338,flag_detect_shrtRd_genomeAln_B73,flag_detect_shrtRd_genomeAln_C123,flag_detect_shrtRd_genomeAln_Hp301,flag_detect_shrtRd_genomeAln_Mo17,flag_detect_shrtRd_genomeAln_NC338,flag_detect_B73,flag_detect_C123,flag_detect_Hp301,flag_detect_Mo17,flag_detect_NC338,flag_detect_num_geno_gt0_lt5,num_detect_genotype,flag_analyze_B73,flag_analyze_C123,flag_analyze_Hp301,flag_analyze_Mo17,flag_analyze_NC338,sum_analyze,mean_B73_Amb,mean_B73_Ele,mean_C123_Amb,mean_C123_Ele,mean_Hp301_Amb,mean_Hp301_Ele,mean_Mo17_Amb,mean_Mo17_Ele,mean_NC338_Amb,mean_NC338_Ele,flag_no_assoc_v5_gene,flag_no_assoc_pangene,flag_core,flag_near_core,flag_dispensable,flag_private,flag_any_tandem_dup,flag_temperate_tandem_dup,pangene_class
Zm00001d051096,,,41.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0,1,0,1,1,1,1,1,0,5,1.0,0.0,0.0,0.0,1.0,2.0,8.985833333333332,44.11416666666666,0.0425,0.0,4.180833333333333,6.179166666666666,0.0,0.0,17.53833333333333,257.3908333333333,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051099,,,18.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,19.208333333333336,43.04916666666666,6.945833333333331,40.26000000000001,2.513333333333333,5.8275000000000015,8.556666666666667,36.603333333333346,31.380833333333346,458.6575,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051103,,,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,0.0,0.0,0.0,0.0,1.0,12.220833333333335,9.771666666666668,0.1908333333333333,0.6558333333333335,0.225,0.2858333333333333,2.0675,2.4666666666666663,5.013333333333334,4.703333333333334,0.0,0,0,0,1,0,0.0,0.0,dispensable
Zm00001d051120,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,42.645833333333336,58.43083333333333,101.08416666666665,97.66249999999998,74.28833333333333,146.54833333333337,120.1475,84.1225,57.55833333333334,107.70833333333331,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051128,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,1.5658333333333332,2.879166666666667,1.665,5.5475,2.1158333333333332,19.316666666666666,2.9475,12.3875,0.2008333333333333,14.085833333333332,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051129,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,41.941666666666656,72.47416666666666,69.27250000000001,172.88833333333332,44.57833333333334,90.27416666666667,61.455,180.0825,79.505,214.56333333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051135,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,13.508333333333333,18.495,16.71,25.20166666666667,18.66,21.27083333333333,15.570833333333333,20.334166666666665,26.42916666666667,43.70833333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051138,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,56.00666666666668,90.61,76.1475,132.50416666666666,41.183333333333344,68.775,77.4275,111.9125,73.59916666666669,154.25833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051139,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,42.85,109.795,86.49000000000002,233.4091666666667,54.94333333333333,156.00583333333338,48.24666666666669,184.48166666666668,83.49333333333334,292.975,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051157,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,3.421666666666667,12.180833333333332,7.254166666666666,14.743333333333334,4.6450000000000005,29.045,9.321666666666667,30.676666666666666,5.155833333333334,80.91583333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051163,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,7.320833333333333,45.54166666666667,14.997500000000004,87.3125,52.44833333333333,266.1408333333333,4.8758333333333335,49.8225,14.590833333333334,152.83416666666668,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051166,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,2.3291666666666666,13.429166666666667,0.1716666666666666,1.3908333333333334,0.2575,1.5591666666666668,1.7241666666666668,8.270833333333332,0.2408333333333333,2.2191666666666667,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051174,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,0.0,0.0,1.0,0.0,2.0,37.9275,65.84416666666667,0.2733333333333333,1.2558333333333331,1.53,9.1375,40.04833333333333,108.645,0.6441666666666667,1.1475000000000002,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051178,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,9.458333333333334,20.03,15.429166666666667,55.68833333333334,12.926666666666668,45.98083333333333,10.623333333333333,29.451666666666664,7.166666666666668,36.13166666666665,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051183,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,46.90083333333334,10.741666666666667,11.299166666666665,23.31083333333333,6.5758333333333345,10.413333333333332,10.608333333333333,21.310833333333328,9.593333333333334,23.164166666666667,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051194,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,0.0,1.0,1.0,4.0,118.46,117.24416666666669,199.965,124.74833333333332,4.056666666666667,1.0258333333333334,17.505,17.073333333333334,73.80666666666667,15.958333333333329,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051203,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,181.91916666666668,199.52666666666667,334.52416666666664,317.49666666666667,243.01,270.47333333333336,293.16916666666674,253.67166666666665,271.31416666666667,290.19416666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051206,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,15.307499999999996,4.443333333333333,20.021666666666672,117.3508333333333,20.271666666666672,22.155,39.86499999999999,84.30500000000002,14.1975,14.2475,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051211,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,102.72083333333332,107.23833333333334,121.7725,248.85,116.81833333333334,194.0575,131.6316666666667,227.58416666666668,153.2675,359.92416666666674,0.0,0,1,0,1,0,1.0,1.0,core
Zm00001d051214,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,12.751666666666667,16.2175,4.991666666666667,10.1225,9.040833333333332,20.573333333333327,22.640833333333337,39.12916666666667,5.426666666666668,17.799166666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051227,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,0.0,1.0,1.0,4.0,5.0183333333333335,6.661666666666665,4.875000000000001,17.8175,1.4408333333333332,5.5566666666666675,5.531666666666667,16.299166666666668,7.523333333333332,36.90083333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051229,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,0.0,0.0,1.0,1.7175,9.045833333333333,3.4308333333333327,7.5808333333333335,0.8266666666666667,2.3525,2.0775,5.212500000000001,3.2825,6.905833333333334,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051232,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,22.42916666666667,19.383333333333333,16.653333333333332,33.559999999999995,17.44333333333333,31.3825,23.14833333333333,34.8375,21.370833333333334,42.8925,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051234,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,2.955,4.996666666666667,3.2975,8.4975,3.3233333333333337,6.878333333333333,7.7650000000000015,11.969166666666665,4.554166666666667,11.578333333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051238,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,47.3825,38.486666666666665,61.72916666666666,37.83666666666667,48.85916666666666,61.04999999999999,18.795833333333327,16.98833333333333,8.819166666666668,12.93916666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051241,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,0.0,0.0,0.0,1.0,2.0,4.838333333333334,2.685833333333333,1.5633333333333332,2.7416666666666667,1.6658333333333333,3.935,2.28,3.5750000000000006,7.607499999999999,7.030833333333334,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051242,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,0.0,1.0,2.0,2.575,3.2275,4.69,7.5474999999999985,4.086666666666667,4.746666666666667,5.166666666666667,5.330000000000001,5.348333333333334,10.1175,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051245,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,3.4691666666666663,22.1225,6.600833333333334,19.7525,4.220833333333334,9.369166666666667,9.180833333333332,18.27833333333333,7.3966666666666665,24.56583333333333,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051249,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,2.273333333333333,3.8816666666666673,4.159999999999998,4.72,3.91,3.924166666666667,3.29,2.14,7.588333333333333,5.655833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051251,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,0.0,1.0,0.0,1.0,3.0,21.81833333333333,61.61000000000001,0.0266666666666666,0.1983333333333333,9.185000000000002,51.25916666666667,0.0641666666666666,0.0941666666666666,1.551666666666667,72.48083333333334,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051268,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,19.4975,13.4775,11.023333333333332,20.723333333333333,9.52,18.115833333333327,13.086666666666668,29.68666666666667,10.42,29.6275,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051272,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,235.67333333333332,275.4583333333333,345.0008333333333,911.17,138.02666666666664,369.885,187.225,405.5816666666667,142.21916666666667,408.6025,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051286,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,4.3050000000000015,6.245833333333334,6.4208333333333325,14.898333333333332,5.415,10.72666666666666,5.8358333333333325,11.845833333333335,6.107499999999999,18.934166666666666,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051287,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,1.0,2.0,0.1958333333333333,0.7049999999999998,0.2733333333333334,1.4125,0.5483333333333332,1.4941666666666666,1.8266666666666669,11.454999999999998,0.5883333333333335,15.700833333333332,0.0,0,0,0,1,0,0.0,0.0,dispensable
Zm00001d051288,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,33.95083333333333,36.954166666666666,57.65,84.54333333333334,19.9,32.36583333333333,4.7925,23.25333333333334,2.8891666666666667,39.78083333333333,0.0,0,0,0,1,0,0.0,0.0,dispensable
Zm00001d051291,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,20.810833333333328,23.946666666666665,36.505,60.33666666666666,32.23666666666667,43.76916666666667,25.80083333333333,41.715,30.244166666666665,54.91166666666666,0.0,0,0,0,1,0,0.0,0.0,dispensable
Zm00001d051306,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,43.17333333333334,85.29666666666667,54.14583333333334,169.3925,36.869166666666665,114.5075,40.746666666666655,110.01916666666666,41.33916666666667,160.67083333333338,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051308,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,10.428333333333336,31.01083333333333,21.069166666666664,46.0975,15.636666666666667,37.67916666666665,24.15333333333333,62.50250000000001,20.569166666666664,87.55333333333333,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051320,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,11.043333333333335,14.2875,45.07833333333333,37.44416666666667,11.864166666666666,17.520833333333336,19.2075,20.42,36.91333333333333,23.60166666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051321,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,189.32,85.53666666666662,162.45416666666662,215.31,74.69666666666667,86.23666666666666,148.52583333333334,158.51000000000005,159.6825,195.5258333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051323,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,0.0,3.0,2.166666666666667,3.295833333333333,4.689166666666667,15.018333333333334,3.495,11.456666666666667,5.4816666666666665,12.258333333333333,0.0416666666666666,0.0,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051336,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,59.11333333333334,137.64083333333332,71.3225,225.07666666666665,52.8225,152.905,78.30666666666667,242.85,85.06750000000002,305.1025,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051337,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,37.18166666666667,51.20583333333333,19.4575,31.899166666666666,11.125000000000002,16.761666666666667,16.53666666666667,23.37333333333333,78.0466666666667,126.7,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051345,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,6.894166666666666,8.548333333333334,12.181666666666667,21.0725,3.5850000000000004,7.477499999999999,11.385833333333332,16.4975,6.890833333333332,14.849166666666667,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d051362,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,683.4250000000002,1332.2949999999996,737.455,2080.163333333333,323.58916666666664,625.6591666666667,604.6191666666666,1230.8150000000005,468.43250000000006,1255.9483333333335,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051375,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,1.0,0.0,2.0,1.5783333333333336,3.5074999999999994,9.275833333333333,20.810833333333328,0.9641666666666668,2.1766666666666667,9.720833333333333,16.509166666666665,0.0833333333333333,0.6383333333333333,0.0,0,0,0,1,0,0.0,0.0,dispensable
Zm00001d051387,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,2.8566666666666665,3.936666666666667,10.760833333333332,16.781666666666666,13.605,14.857500000000002,8.890833333333333,10.288333333333332,9.468333333333334,12.295,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051389,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0433333333333334,0.1808333333333332,0.8616666666666667,0.8316666666666667,0.4483333333333333,0.2241666666666667,0.1316666666666666,0.1475,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051392,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,105.91583333333334,84.14833333333333,63.25083333333333,122.05333333333333,9.089166666666666,9.155833333333332,63.63583333333333,103.96583333333332,10.42,16.145833333333336,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051396,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.6825,3.019166666666667,3.773333333333333,6.123333333333334,2.2816666666666663,4.819166666666667,2.3858333333333333,3.404166666666667,3.549166666666667,7.663333333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051399,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,0.0,1.0,2.0,0.9583333333333336,2.101666666666667,1.3758333333333332,5.588333333333334,0.8616666666666667,2.2825,0.7141666666666667,2.97,1.0458333333333334,12.0325,0.0,0,1,0,1,0,1.0,1.0,core
Zm00001d051403,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,598.9291666666667,854.4458333333333,166.60083333333338,2266.9441666666658,269.7691666666667,793.8466666666666,194.8875,707.2383333333335,647.2775,4188.8883333333315,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051404,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,6.455000000000001,9.080833333333333,7.919999999999999,12.3225,5.808333333333334,5.8808333333333325,9.2725,9.534166666666666,11.977499999999996,10.5925,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051405,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,217.36916666666667,88.90583333333332,30.61583333333333,77.99249999999998,38.32333333333333,69.13416666666667,24.05666666666667,33.690833333333345,65.07166666666667,224.67666666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051406,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.975,1.4466666666666668,0.3708333333333333,0.5633333333333334,0.6016666666666667,1.17,0.9058333333333334,1.6616666666666668,0.7008333333333333,2.1508333333333334,0.0,1,0,0,0,0,,,none
Zm00001d051415,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1008333333333333,0.5133333333333333,0.1533333333333333,0.5883333333333334,0.1691666666666667,2.0616666666666665,0.2916666666666667,4.131666666666667,0.17,5.673333333333335,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051419,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,0.0,0.0,1.0,0.0,2.0,3.369166666666666,6.490833333333334,1.3950000000000002,1.2733333333333332,0.4233333333333333,1.5066666666666668,2.039166666666667,8.093333333333334,0.8441666666666668,1.1941666666666666,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d051420,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,21.280833333333334,543.9425,7.418333333333334,122.54083333333332,2.4033333333333333,108.62333333333332,69.10333333333334,272.0158333333334,30.072499999999994,365.36,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051421,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,18.8075,11.935833333333333,12.382500000000002,25.716666666666665,10.293333333333333,14.216666666666667,15.621666666666668,25.173333333333336,14.621666666666668,39.72916666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051422,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,26.715833333333336,26.32166666666667,36.906666666666666,51.66,29.376666666666665,25.813333333333336,36.835,43.185,41.06916666666667,45.82749999999999,0.0,1,0,0,0,0,,,none
Zm00001d051427,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,9.595833333333333,18.714166666666667,32.235833333333325,59.88166666666667,7.6641666666666675,12.891666666666666,34.5375,57.91499999999999,16.930000000000003,43.06,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051429,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,36.03916666666667,31.805833333333336,26.53,41.21,62.28416666666667,55.28916666666668,35.19750000000001,25.51083333333333,58.91,53.58833333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051430,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,38.0,44.32166666666666,50.13166666666667,72.685,52.49,75.48583333333335,73.66499999999998,97.6825,45.67916666666667,109.15000000000002,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051431,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,0.0,0.0,1.0,3.0,4.883333333333333,6.903333333333332,6.326666666666667,11.21,2.103333333333333,3.7058333333333326,4.135,7.272499999999999,8.912500000000003,30.31083333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051438,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,243.47083333333333,60.04583333333333,30.570833333333336,89.7525,24.99416666666667,57.39000000000001,53.91833333333333,164.1891666666667,48.545,258.20666666666665,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d051441,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,22.01833333333333,28.01416666666667,41.025,72.60083333333334,27.31833333333333,50.044166666666676,43.785,71.50166666666667,38.149166666666666,91.405,0.0,0,1,0,0,0,1.0,1.0,core
