featureID	effect_AUM2073	pval_AUM2073	flag_sig_AUM2073	effect_CB4856	pval_CB4856	flag_sig_CB4856	effect_CX11314	pval_CX11314	flag_sig_CX11314	effect_DL238	pval_DL238	flag_sig_DL238	effect_KJ550	pval_KJ550	flag_sig_KJ550	effect_N2	pval_N2	flag_sig_N2	effect_NS	pval_NS	flag_sig_NS	effect_RB2011	pval_RB2011	flag_sig_RB2011	effect_RB2055	pval_RB2055	flag_sig_RB2055	effect_RB2347	pval_RB2347	flag_sig_RB2347	effect_RB2550	pval_RB2550	flag_sig_RB2550	effect_CM	pval_CM	flag_sig_CM	effect_UGT	pval_UGT	flag_sig_UGT	effect_UGT49	pval_UGT49	flag_sig_UGT49	effect_UGT60	pval_UGT60	flag_sig_UGT60	effect_VC1265	pval_VC1265	flag_sig_VC1265	effect_VC2524	pval_VC2524	flag_sig_VC2524	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_4054	0.409653	0.410163	0	-1.198332	0.063964	0	0.341589	0.501415	0	0.489044	0.340178	0	-0.53179	0.346361	0	-0.299226	0.579458	0	-0.052352	0.847484	0	0.542442	0.363808	0	-0.45019	0.365166	0	-0.554906	0.247735	0	-1.709337	0.005351	1	-0.3558	0.114824	0	-0.210479	0.404894	0	0.634908	0.255226	0	-0.168357	0.772656	0	-0.532426	0.265953	0	-0.597098	0.246943	0	385_(e30)	11644.54492	7.1220E+11	1.748551574	219	0.696604723		752.5233	5.7037E+02	4.46	4.427193275		4.43	0.285480851	4.406039433	0.22019052	752.5238	0.087147847	1.0000E+12	752.5237	26126512	4.458192177	4.41	7199282.751	753.5310192	1	53783.63029	4.43	[m-h]-	0.308056802	752.5243	205	[m-h]-	35419765.72	152058743.1	205	142	C42H76NO8P	[M - H]-	C42H76NO8P	1	26.26969204	26.26969204	0	19	0.963773245	-4.335752291	4.335752291	1.623109419	752.5248	275.13	385_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime275.13scanNumNApre
met_4055	0.397876	0.423571	0	-0.993102	0.112127	0	0.502413	0.326496	0	0.491988	0.340325	0	-0.363949	0.512239	0	-0.202298	0.707465	0	0.038808	0.88632	0	0.485741	0.413914	0	-0.38906	0.43105	0	-0.413208	0.38421	0	-1.36468	0.016644	1	-0.191988	0.387338	0	-0.079128	0.752756	0	1.009089	0.082096	0	0.059457	0.91969	0	-0.196979	0.674393	0	-0.398076	0.425809	0		10750.41797	8.3663E+11	1.995409071	219	0.79915969		753.5269	7.6895E+02	4.46	4.426736265		4.43	0.332669243	4.407150198	0.202337639	753.5273	0.077531423	1.0000E+12	753.5273	12432933	4.458192177	4.41	3440921.34	754.5345749		33563.1125	4.43	[m-h]-	0.290725867	753.5279	202	[m-h]-	16603145.3	68756805.83	202																
met_4060	-0.37345	0.453926	0	1.394073	0.043774	1	-1.849653	0.003979	1	-0.598292	0.247053	0	-0.266518	0.621138	0	-0.558931	0.33585	0	-0.486851	0.102879	0	-1.095014	0.08537	0	-0.145631	0.777433	0	0.224185	0.636975	0	-0.61646	0.225	0	-0.273104	0.25212	0	-0.906473	0.001221	1	-1.444599	0.045101	1	-4.489982	0.000182	1	-2.636662	0.000139	1	0.589993	0.262637	0	688_(e30)	13996.47363	4.8276E+11	5.66422062	221	1.815267685		798.6017	1.5499E+02	6.72	6.711087379		6.71	0.397214249	6.701803823	0.208861797	798.6022	0.067102662	1.0000E+12	798.6022	15082250	6.723553795	6.70	5365726.345	799.6094532	1	38705.36481	6.71	[m-h]-	0.270051296	798.6028	203	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	18402599.27	48008435.42	203	1070	C13H18N4O3S3	[M - H]-	C13H18N4O3S3	0.381407035	1.927978978	1.927978978	0	3	0.12200756	-4.141797204	4.141797204	-0.876523193	373.0465	150.88	688_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime150.88scanNumNApre
met_4064	0.502487	0.318349	0	0.753056	0.297619	0	0.645093	0.217819	0	0.560713	0.282979	0	1.098964	0.058738	0	0.46627	0.394134	0	0.58939	0.036659	1	0.625347	0.329511	0	1.295351	0.019082	1	0.505308	0.300007	0	1.018776	0.071103	0	0.930679	0.000094	1	0.362301	0.173412	0	-1.233364	0.045748	1	-0.22947	0.708701	0	1.656982	0.003755	1	1.151323	0.032793	1	458_(e30)	11431.87305	1.0309E+10	2.486317997	222	1.243161404		764.5234	1.7156E+01	4.40	4.379988421		4.38	0.664204704	4.358824509	0.154201263	764.5238	0.077450133	1.0000E+12	764.5238	15040634	4.401573833	4.36	3804436.113	765.5311014	1	37453.11952	4.38	[m-h]-	0.186557606	764.5247	194	[m-h]- |[m-h]- +1|[m-h]- +2	18471747.81	63204208.45	194	13	C43H76NO8P	[M - H]-	C43H76NO8P	1	73.65502159	73.65502159	0	52	0.987798186	-3.914028606	3.914028606	0.028030646	764.5236	277.92	458_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime277.92scanNumNApre
met_409	-0.089409	0.855347	0	1.427419	0.039589	1	-0.397386	0.455806	0	-0.50815	0.324576	0	-0.248072	0.639511	0	-0.210768	0.695194	0	-0.083537	0.764908	0	-0.635677	0.293818	0	-0.230716	0.679977	0	0.483194	0.312005	0	1.122655	0.037859	1	-0.096711	0.661713	0	0.071125	0.78126	0	0.534074	0.345327	0	-0.703628	0.241148	0	-0.114657	0.808454	0	-0.596708	0.238708	0	741_(e30)	15549.00488	1.6484E+11	8.016116959	15	1.411963502		806.5298	2.3409E+01	4.17	4.150271744		4.15		4.108844861	0.141382555	806.5344	0.065627494	1.0000E+12	806.5345	548453.5	4.172139821	4.11	137770.1864	807.5417867	1	44912.80779	4.15	[m-h]-	0.216592353	806.5386	181	[m-h]-	529084.4895	2016365	182	1173	C51H73N3O5	[M - H]-	C51H73N3O5	0.295979899	5.877837892	5.877837892	0	4	0.154829248	-2.395270342	2.395270342	2.422685286	806.5497	278.89	741_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime278.89scanNumNApre
met_4099	0.444583	0.370031	0	-0.81156	0.189941	0	-0.587993	0.254629	0	-0.083447	0.867541	0	-0.217534	0.686145	0	0.135259	0.814417	0	-0.317914	0.245078	0	-0.765612	0.224893	0	1.453392	0.010793	1	0.890893	0.073443	0	0.557894	0.275244	0	0.390747	0.081103	0	0.393067	0.128411	0	-0.341031	0.533404	0	1.056268	0.116166	0	0.468733	0.331571	0	0.274737	0.578764	0	524_(e30)	26688.94141	8.2286E+11	2.972401379	232	1.074869592		775.5472	7.8482E+01	5.08	5.038473756		5.04	0.090275774	5.006495198	0.155833863	775.5478	0.065569237	1.0000E+12	775.5477	1009159.438	5.081109594	5.01	267285.9405	776.5550198	1	109424.5868	5.04	[m-h]-	0.22471919	775.5485	175	[m-h]-	1294117.902	5425025.71	175	738	C42H81O10P	[M - H]-	C42H81O10P	0.833165829	10.67108928	10.67108928	0	6	0.519669371	-2.913267375	2.913267375	1.213370647	775.5504	319.51	524_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime319.51scanNumNApre
met_4106	-0.174045	0.72462	0	2.05503	0.009748	1	0.011087	0.98391	0	-0.279047	0.585267	0	-0.257551	0.634123	0	-0.012641	0.981842	0	0.18226	0.528544	0	0.366536	0.537694	0	0.426399	0.397331	0	0.258267	0.592102	0	-0.062991	0.901276	0	0.185902	0.408169	0	-0.017737	0.944351	0	0.344138	0.530156	0	-2.571181	0.00156	1	0.435242	0.369605	0	0.619656	0.231379	0	1228_(e30)	89161.14063	9.6939E+11	4.022154509	235	1.866621015		876.6480	8.2561E+02	7.05	7.03600451		7.04	0.731287428	7.02478472	0.17350517	876.6487	0.094678812	1.0000E+12	876.6487	3926597.25	7.050265996	7.02	1156692.504	877.6559928	1	288922.5454	7.04	[m-h]-	0.245591537	876.6496	196	[m-h]- |[m-h]- +1|[m-h]- +2	3686415.423	12274159.17	196																
met_4121	0.855744	0.101737	0	-0.365624	0.539175	0	0.348496	0.528042	0	1.174441	0.037433	1	0.410512	0.460512	0	0.356334	0.50987	0	0.396342	0.158484	0	0.965871	0.124169	0	1.883687	0.002436	1	1.313723	0.014906	1	0.86861	0.097033	0	1.13421	6E-6	1	1.305166	2E-6	1	0.999771	0.084606	0	2.520039	0.001801	1	2.320377	0.000514	1	1.158288	0.03193	1	1842_(e30)	28494.50391	9.4845E+11	3.970145841	237	1.391305983		1472.1360	1.6250E+02	6.38	6.356185495		6.36	0.495391639	6.331700935	0.137370747	1472.1378	0.065837796	1.0000E+12	1472.1377	607619.75	6.382228948	6.33	247365.4471	1435.189141	1	80174.77032	6.36	[m-2h+k]-	0.232729518	1472.1391	194	[m-h]-|[m-2h+k]- |[m-2h+k]- +1	996159.8005	2549774.506	194																
met_4150	0.248186	0.616331	0	2.887793	0.002582	1	-0.216236	0.67645	0	0.606657	0.250578	0	0.036765	0.945502	0	0.089551	0.87941	0	0.423448	0.155144	0	-0.102049	0.859848	0	0.516749	0.31576	0	0.111449	0.818609	0	0.198619	0.695748	0	0.16291	0.46891	0	0.245728	0.313264	0	0.542698	0.326032	0	-0.017541	0.976063	0	-0.393681	0.411555	0	0.910995	0.08192	0	947_(e30)	33945.74609	9.5876E+11	5.014199407	246	2.131431462		834.6020	1.6514E+02	6.65	6.633104348		6.63	0.801195986	6.621666645	0.108006159	834.6028	0.066125275	1.0000E+12	834.6028	1273509.625	6.646363205	6.62	338087.1309	835.6100534	1	89752.00325	6.63	[m-h]-	0.158829287	834.6032	194	[m-h-h20]- |[m-h-h20]- +1|[m-h]-	942896.2167	3338718.697	194	1001	C47H85N3O9	[M - H]-	C47H85N3O9	0.466834171	8.351721992	8.351721992	0	6	0.395615866	0.286794014	2.262693048	4.427320162	834.625	375.49	947_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime375.49scanNumNApre
met_4152	0.276536	0.58301	0	2.810314	0.004283	1	0.488595	0.420494	0	0.211759	0.677858	0	-0.052448	0.921208	0	-0.370976	0.535771	0	0.386396	0.21305	0	0.347467	0.584246	0	0.105106	0.830267	0	-0.389795	0.410038	0	-0.22308	0.654528	0	-0.116755	0.603788	0	0.187928	0.459087	0	2.030668	0.003333	1	-0.624104	0.299148	0	-0.929472	0.063406	0	0.588572	0.251034	0	863_(e30)	16548.78516	3.3793E+11	10.06438573	246	3.398061029		822.5815	2.1459E+01	6.60	6.576310229		6.58	1.813613494	5.392647001	0.214815063	822.6021	0.131961204	1.0000E+12	822.6021	1998495.75	6.596509603	5.39	706210.6097	823.6093398	1	68507.29864	6.58	[m-h]-	0.288188123	822.6026	144	[m-h]-	3729086.33	10097802.13	145	1099	C53H81N3O4	[M - H]-	C53H81N3O4	0.350753769	1	1	0	1	0	NaN	NaN	-0.403128887	822.6151	418.69	863_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime418.69scanNumNApre
met_4155	-0.172868	0.726184	0	0.913955	0.14629	0	-0.388127	0.503161	0	0.411078	0.42049	0	-0.057904	0.912775	0	-0.006578	0.990525	0	0.21518	0.444961	0	0.774662	0.207152	0	0.056891	0.907386	0	1.045737	0.042435	1	-0.369488	0.467098	0	0.477831	0.036235	1	-0.248411	0.318102	0	-0.616257	0.267956	0	-1.30152	0.052784	0	1.019427	0.044273	1	0.565905	0.265708	0	1094_(e30)	66641.39844	9.9490E+11	4.011382642	248	1.642995025		854.6637	1.6143E+03	7.25	7.238038485		7.24	0.638308579	7.223530371	0.215542395	854.6645	0.094812278	1.0000E+12	854.6645	3409348.5	7.248916024	7.22	1317402.636	855.6717529	1	200736.0706	7.24	[m-h]-	0.304227371	854.6650	196	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	4693308.902	11996912.08	196																
met_4181	-0.089061	0.855307	0	1.774248	0.019073	1	-0.004819	0.992993	0	-0.222037	0.659337	0	-0.452782	0.445395	0	0.623103	0.263075	0	0.344605	0.228078	0	0.01093	0.984899	0	-0.631728	0.221559	0	-0.381685	0.420589	0	0.112736	0.819781	0	-0.173461	0.436942	0	-0.033632	0.893651	0	1.440271	0.034074	1	-0.632832	0.288885	0	0.293985	0.532397	0	-0.354854	0.473067	0	1092_(e30)	11665.10449	8.0402E+10	4.328440893	255	1.59102958		854.5908	2.2648E+02	4.75	4.716334304		4.72	0.499160766	4.692536598	0.170914681	854.5913	0.087301997	1.0000E+12	854.5912	10031281	4.754856749	4.69	2325413.362	855.5985052	1	43614.73726	4.72	[m-h]-	0.206134347	854.5924	199	[m-h]- |[m-h]- +1	11957392.72	51804220.76	199																
met_4189	0.297752	0.546922	0	1.765332	0.015929	1	0.171103	0.762873	0	0.689707	0.189137	0	0.167709	0.751368	0	0.170002	0.754568	0	0.575821	0.046254	1	0.985033	0.145301	0	0.57919	0.256659	0	0.36258	0.475101	0	-0.16033	0.757816	0	0.423689	0.065253	0	0.140188	0.579366	0	-0.333794	0.55145	0	-0.193049	0.749721	0	0.443744	0.350499	0	0.955954	0.099831	0	1183_(e30)	41777.72266	1.0000E+12	5.0254082	260	1.987100879		868.6796	1.0000E+06	7.38	7.326863847		7.33	0.700129915	7.309135352	0.201368857	868.6800	0.123486021	1.0000E+12	868.6800	730318.5625	7.378420995	7.31	249185.9718	869.687257	1	176845.6776	7.33	[m-h]-	0.295632193	868.6805	185	[m-h]- |[m-h]- +1|[m-h]- +2	1198309.502	2975006.433	185	430	C20H42NO8P	[M - H]-	C20H42NO8P	0.99798995	4.040698396	4.040698396	0	3	0.190806223	-4.624389307	4.624389307	1.700614145	454.2583	68.53	1183_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime68.53scanNumNAprec
met_4195	0.4022	0.416846	0	0.824764	0.186845	0	1.218289	0.032051	1	-0.283956	0.585641	0	-0.031395	0.952572	0	0.472747	0.387154	0	0.505919	0.071508	0	0.126533	0.837601	0	-1.227045	0.024768	1	-1.551103	0.00692	1	-0.213669	0.665541	0	-0.176164	0.439826	0	-0.029605	0.911349	0	2.830443	0.001858	1	0.282031	0.63279	0	0.17576	0.70919	0	-0.248798	0.617431	0	1225_(e30)	13667.71387	3.5000E+10	5.31070232	262	1.286796299		876.5745	1.5157E+02	3.71	3.697480088		3.70	0.600208731	3.68164009	0.126642012	876.5752	0.067658798	1.0000E+12	876.5752	51150388	3.70830195	3.68	7354533.185	877.5824715	1	43288.47782	3.70	[m-h]-	0.393250096	876.5766	200	[m-h]- |[m-h]- +1|[m-h]- +2	28397251.42	393867316.5	200																
met_4235	0.529043	0.291021	0	-0.281398	0.670265	0	-0.185043	0.713178	0	-0.189629	0.706043	0	-0.007887	0.988076	0	-0.022804	0.966131	0	-0.161341	0.550985	0	-1.527595	0.025988	1	0.663468	0.209441	0	0.334646	0.478092	0	0.253615	0.60606	0	0.467194	0.038458	1	-0.033593	0.893141	0	0.296819	0.58796	0	-0.604246	0.310213	0	0.286678	0.549587	0	1.35358	0.01537	1		41844.21484	1.0000E+12	6.027412435	284	0.933318902		1563.2503	1.0000E+06	6.52	6.502060792		6.50	0.249964089	6.485648387	0.100672481	1563.2530	0.065550426	1.0000E+12	1563.2530	1559930.375	6.517937987	6.49	323886.3682	1564.260248		103533.9847	6.50	[m-h]-	0.140373531	1563.2557	187	[m-h]-	816469.1909	3293221.654	187																
met_426	-0.331181	0.501575	0	-0.562823	0.364009	0	-0.146134	0.774123	0	-0.395066	0.447881	0	-0.252295	0.636693	0	-0.317072	0.556925	0	-0.336795	0.214547	0	-0.098524	0.864951	0	-0.080406	0.869627	0	-0.904646	0.071337	0	-1.616409	0.006053	1	-0.558208	0.013471	1	-0.738046	0.004831	1	-0.897457	0.172715	0	-1.51696	0.023172	1	-0.641756	0.188296	0	-0.631714	0.218281	0		18990.86523	8.0928E+11	2.680159577	15	1.356117917		1503.0194	2.7193E+02	4.17	4.146678462		4.15	0.49906533	4.122080666	0.144909745	1503.0216	0.066990017	1.0000E+12	1503.0216	3519416.75	4.170001934	4.12	994221.222	1504.028876		58401.41859	4.15	[m-h]-	0.206082065	1503.0232	194	[m-h]-	3275603.604	14209407.22	194																
met_4262	-0.355057	0.47584	0	2.079453	0.007964	1	0.001384	0.99821	0	2.176892	0.003729	1	-0.72332	0.194449	0	0.626877	0.283921	0	1.014791	0.002394	1	-1.211116	0.06587	0	0.067177	0.892984	0	1.980719	0.002174	1	0.680072	0.18349	0	0.267927	0.27207	0	0.090265	0.716064	0	0.488673	0.38799	0	-0.046015	0.93675	0	1.618169	0.004425	1	-0.366174	0.460361	0	266_(e30)	64179.11719	1.0000E+12	6.505805383	304	2.903004396		729.6253	1.0000E+06	6.71	6.699607922		6.70	0.997452881	6.688198663	0.110069039	729.6259	0.066042018	1.0000E+12	729.6259	810849.4375	6.711849007	6.69	338653.245	730.6331737	1	156218.3094	6.70	[m-h]-	0.150075214	729.6263	194	[m-h]-	926922.8099	2261691.721	194	401	C18H30O3	[M - H]-	C18H30O3	0.998994975	13.43365309	13.43365309	0	3	0.113087675	-1.850671012	1.850671012	-1.426845405	293.2118	97.8	266_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime97.8scanNumNAprecM
met_427	-0.103183	0.83275	0	-0.412776	0.506747	0	-0.022454	0.964533	0	-0.447405	0.397975	0	-0.098432	0.854435	0	-0.388042	0.475008	0	-0.302062	0.267654	0	-0.04862	0.933022	0	0.022433	0.963418	0	-0.729203	0.13752	0	-1.305366	0.019564	1	-0.422282	0.059558	0	-0.544375	0.031255	1	-0.731676	0.236916	0	-0.89104	0.145084	0	-0.613843	0.204235	0	-0.51898	0.310554	0		32531.57031	7.5000E+11	3.993167287	15	1.306971367		1504.0232	4.7908E+01	4.18	4.147144703		4.15	0.552398173	4.122080666	0.12640078	1504.0251	0.066310595	1.0000E+12	1504.0251	1796028.25	4.179268171	4.12	497559.559	1505.032359		81264.25854	4.15	[m-h]-	0.187026449	1504.0276	192	[m-h]-	1634502.451	7008727.684	192																
met_429	-0.690811	0.173068	0	-0.3447	0.601023	0	-0.145269	0.782395	0	-0.274341	0.592781	0	-0.200985	0.704337	0	0.060343	0.911918	0	-0.165038	0.550628	0	-0.168344	0.774437	0	0.103561	0.832978	0	-0.222556	0.637992	0	-0.140068	0.778059	0	-0.218942	0.322415	0	-0.155489	0.523187	0	-0.188059	0.745614	0	-0.51485	0.389846	0	0.16269	0.734953	0	-0.186596	0.70311	0	1908_(e30)	24284.93555	3.4409E+11	4.580206375	15	1.677611764		1508.0609	2.4284E+01	5.10	4.144645304		4.15	0.695864321	4.107961497	0.189650311	1508.0646	0.076520711	1.0000E+12	1508.0646	1365460.75	5.097344984	4.11	499356.3215	1509.071904	1	77449.24445	4.14	[m-h]-	0.281159491	1508.0669	186	[m-h]-	2318183.855	6325866.845	186																
met_43	0.606643	0.249774	0	-0.39791	0.496601	0	0.005001	0.992418	0	-0.310013	0.541223	0	1.392729	0.020677	1	-0.810195	0.152664	0	-0.360098	0.185317	0	-0.491411	0.406289	0	0.147828	0.768948	0	-0.535179	0.263824	0	0.89975	0.085146	0	0.659306	0.005357	1	0.045508	0.852724	0	-0.082478	0.880842	0	-0.502908	0.394011	0	1.15471	0.025659	1	1.108727	0.041284	1	613_(e30)	10035.18164	1.0000E+12	3.685305246	2	1.821255733	m|m+0.3309_1c13	355.1100	1.0000E+06	0.80	0.779937849	1.0000|0.0000	0.78	0.482157623	0.759973746	0.120987072	355.1101	0.066623123	1.0000E+12	355.1101	1225346.625	0.803882437	0.76	145314.8783	356.1173509	1	24457.64581	0.78	[m-h]-	0.194326522	355.1103	135	[m-h]-	456264.0954	4297458.286	135	238	C43H87N2O8P	[M - H]-	C43H87N2O8P	1	13.99602508	13.99602508	0	5	0.852007528	-5.011857307	5.011857307	1.737656522	789.6141	306.67	613_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime306.67scanNumNApre
met_433	-0.293249	0.57037	0	0.969007	0.154256	0	0.844217	0.116491	0	-0.096741	0.862112	0	0.593988	0.291796	0	0.961858	0.097591	0	0.639758	0.027918	1	0.306219	0.610204	0	0.333444	0.505489	0	0.068602	0.883382	0	-0.58864	0.252045	0	0.321102	0.165313	0	-0.11525	0.645588	0	-0.786071	0.184107	0	0.182077	0.772415	0	1.63883	0.003639	1	-0.061908	0.900796	0		16577.29102	3.8776E+11	2.327261956	15	1.24453843		1559.0815	1.5051E+02	4.18	4.159664739		4.16	0.598060092	4.139961982	0.147704713	1559.0830	0.065975667	1.0000E+12	1559.0830	2035348.75	4.179433554	4.14	518101.7694	1560.090246		48575.9039	4.16	[m-h]-	0.224617232	1559.0860	196	[m-h]-	1901335.239	7629847.621	196																
met_44	-0.477945	0.373208	0	0.309653	0.611675	0	0.211627	0.690967	0	1.383153	0.025123	1	-0.319763	0.547657	0	0.2937	0.586285	0	0.506327	0.076107	0	0.850797	0.166241	0	-0.112947	0.818335	0	1.432868	0.013704	1	-0.024039	0.963946	0	0.117268	0.617135	0	0.243947	0.326299	0	0.465515	0.424054	0	0.2998	0.608233	0	0.442762	0.371925	0	-0.270529	0.582006	0	692_(e30)	14953.01172	1.0000E+12	4.20097445	3	2.242456196		377.0856	1.0000E+06	0.76	0.742243533		0.74	0.587877183	0.728758207	0.149330802	377.0858	0.07722926	1.0000E+12	377.0858	1823316.5	0.760893756	0.73	633682.028	342.1164128	1	39900.41474	0.74	[m+cl]-	0.229994143	377.0861	194	[m-h]- |[m-h]- +1|[m+cl]- |[m+cl]- +1|[m+cl]- +2	2032990.062	5233944.876	194	564	C52H80O6	[M - H]-	C52H80O6	0.98040201	6	6	0	1	0	NaN	NaN	-0.517551555	799.5878	330.8	692_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime330.8scanNumNAprec
met_444	0.08669	0.859299	0	1.429758	0.035792	1	-0.183386	0.715536	0	-0.344044	0.496689	0	0.174693	0.747746	0	-0.046843	0.934657	0	0.066691	0.809464	0	-0.311285	0.596149	0	-0.38677	0.442811	0	-0.208533	0.662352	0	0.241872	0.64559	0	0.260285	0.243846	0	-0.551399	0.032442	1	-1.268974	0.037919	1	-1.744859	0.015603	1	0.446243	0.351381	0	0.86614	0.094309	0	459_(e30)	19528.26953	3.2864E+10	3.846514963	17	2.204188225		764.5234	8.5037E+01	4.70	4.655089823		4.66	0.749645547	4.62989209	0.260214378	764.5239	0.088014425	1.0000E+12	764.5239	158311760	4.699719321	4.63	49505194.23	765.5312192	1	63880.79204	4.66	[m-h]-	0.411672853	764.5244	213	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[m-h]- +4|[2m-h]-	246377830.3	848532467.7	213	248	C44H80NO7P	[M - H]-	C44H80NO7P	1	13.26459981	13.26459981	0	7	0.762074012	-3.411268267	3.411268267	2.008892798	764.5615	352.77	459_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime352.77scanNumNApre
met_445	0.117589	0.818482	0	-0.317314	0.682397	0	-1.246797	0.031071	1	-1.313241	0.022889	1	0.244226	0.647589	0	-0.186222	0.728875	0	-0.795297	0.008	1	-1.270739	0.051938	0	0.185701	0.7135	0	-0.180391	0.729432	0	-0.056697	0.908187	0	0.050727	0.822651	0	-0.710369	0.00991	1	-2.613893	0.002827	1	-2.330265	0.004459	1	-0.329666	0.485171	0	0.451237	0.363768	0	622_(e30)	15681.81543	9.6447E+10	3.701791829	17	1.728402452		790.5390	7.8868E+01	4.67	4.643047843		4.64	0.914352267	4.616411544	0.198770369	790.5395	0.076427486	1.0000E+12	790.5395	6461220.5	4.665279627	4.62	1615039.726	791.5467968	1	37416.32908	4.64	[m-h]-	0.31726901	790.5404	197	[m-h]- |[m-h]- +1|[m-h]- +2	8297865.7	34334864.54	197	48	C42H82NO10P	[M - H]-	C42H82NO10P	1	45.77053598	45.77053598	0	9	0.620612813	-2.087942025	2.691223548	2.077001033	790.562	267.62	622_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime267.62scanNumNApre
met_46	-0.374829	0.477004	0	-0.379362	0.516364	0	0.212929	0.687577	0	0.41213	0.459167	0	-0.649751	0.240111	0	-0.261745	0.627956	0	0.006209	0.982038	0	0.312523	0.593295	0	-0.255084	0.603196	0	0.256029	0.585853	0	-0.385557	0.467928	0	-0.227029	0.31286	0	-0.06771	0.780216	0	-0.020867	0.969265	0	0.146918	0.80057	0	-0.383985	0.430601	0	-0.133741	0.78523	0	1193_(e30)	184056.8438	1.9898E+11	7.193650641	3	2.889077997	m|m+1.0030_1c13|m+2.0054_2c13	196.0727	1.4311E+03	0.77	0.744549245	1.0000|0.0872|0.0000	0.74	0.812375753	0.715043753	0.201905268	196.0728	0.120109602	1.0000E+12	196.0728	9564133	0.769742057	0.72	2662871.489	197.0800548	1	681968.2297	0.74	[m-h]-	0.277665722	196.0730	196	[m-h]- |[m-h]- +1	8566174.183	24634793.17	196																
met_485	0.054833	0.910574	0	2.423195	0.003514	1	-0.448	0.383607	0	-1.298785	0.025663	1	0.221154	0.69125	0	0.212069	0.71529	0	-0.124263	0.678285	0	-0.68904	0.25646	0	-0.208502	0.679492	0	-0.59307	0.230259	0	0.269704	0.629636	0	0.277082	0.225323	0	-0.642622	0.015749	1	-1.171223	0.048432	1	-2.716617	0.001097	1	0.900983	0.073978	0	0.876465	0.091659	0		35345.74609	2.5128E+11	2.741848333	17	1.40563522		1531.0505	9.0724E+01	4.69	4.656856863		4.66	0.498123552	4.630508772	0.14193342	1531.0520	0.066352335	1.0000E+12	1531.0520	7885836	4.690452949	4.63	1265206.964	1532.059322		123026.1695	4.66	[m-h]-	0.186886894	1531.0538	195	[m-h]-	4226213.822	29377155.75	195																
met_486	0.154622	0.752783	0	2.265884	0.004808	1	-0.458451	0.374785	0	-1.137308	0.044612	1	0.570624	0.315632	0	0.235155	0.681879	0	-0.090931	0.758286	0	-0.708642	0.242763	0	-0.069431	0.891784	0	-0.486011	0.317245	0	0.391676	0.482159	0	0.385616	0.092362	0	-0.578476	0.029272	1	-1.207808	0.043277	1	-2.404343	0.002194	1	0.978439	0.053324	0	0.866255	0.096875	0		25635.98633	1.6667E+11	3.672753948	17	1.23547505		1532.0555	6.5003E+01	4.69	4.658838845		4.66	0.373697387	4.630508772	0.128893001	1532.0581	0.066352335	1.0000E+12	1532.0581	3532564	4.690452949	4.63	688056.627	1533.065385		77998.05483	4.66	[m-h]-	0.178065987	1532.0615	186	[m-h]-	2417892.051	14982066.71	186																
