primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0063388,snoRNA:U27:54Ea,2R,13588734,13588802,+,13586734,13590802,0,,
FBgn0034663,CG4363,2R,17721735,17722552,-,17719735,17724552,1,17721124,2.6e-09
FBgn0263084,HP1Lcsd,2R,19200540,19201377,-,19198540,19203377,2,19200103;19202442,2.6e-09;2.6e-09
FBgn0040752,Prosap,2R,9947961,10028407,-,9945961,10030407,18,9949602;9956661;9960031;9960296;9965700;9974974;9977303;9977665;9982240;9990288;10000079;10001696;10004221;10009726;10011470;10012384;10020230;10026746,1.5e-10;2.6e-09;2.6e-09;3.5e-10;1.5e-10;4.6e-09;3.5e-10;4.6e-09;3.5e-10;4.6e-09;2.6e-09;3.5e-10;3.5e-10;4.6e-09;2.6e-09;3.5e-10;3.5e-10;3.5e-10
FBgn0014870,Psi,2R,12748826,12755219,-,12746826,12757219,3,12746912;12748586;12750389,4.6e-09;5.9e-09;5.9e-09
FBgn0069913,CG4681,2R,20465770,20467304,-,20463770,20469304,1,20467858,3.5e-10
FBgn0043532,Obp56i,2R,15752222,15756219,+,15750222,15758219,0,,
FBgn0263032,CG43327,2R,12919992,12921432,-,12917992,12923432,1,12918821,4.6e-09
FBgn0250842,CG17575,2R,8733049,8734101,-,8731049,8736101,1,8735513,2.6e-09
FBgn0264539,CR43918,2R,9111680,9111967,-,9109680,9113967,1,9110884,4.6e-09
FBgn0053155,CG33155,2R,9841700,9843169,+,9839700,9845169,0,,
FBgn0263116,5-HT1B,2R,14909830,14920147,-,14907830,14922147,0,,
FBgn0034499,Cpr56F,2R,16175876,16179450,-,16173876,16181450,2,16180746;16181096,2.6e-09;4.6e-09
FBgn0034563,CG15649,2R,16860421,16861522,-,16858421,16863522,0,,
FBgn0033131,CR12842,2R,2926635,2927318,+,2924635,2929318,4,2925261;2928795;2928914;2929004,4.6e-09;1.5e-10;2.6e-09;2.6e-09
FBgn0023211,Elongin-C,2R,15332590,15333791,-,15330590,15335791,0,,
FBgn0085442,NKAIN,2R,20769075,20776138,+,20767075,20778138,1,20777207,4.6e-09
FBgn0013307,Odc1,2R,3892329,3894177,+,3890329,3896177,0,,
FBgn0010078,RpL23,2R,18741898,18743211,+,18739898,18745211,1,18742661,4.6e-09
FBgn0033911,VGAT,2R,10085983,10088754,-,10083983,10090754,0,,
FBgn0034802,CG3800,2R,18822092,18824453,-,18820092,18826453,0,,
FBgn0085428,Nox,2R,12196550,12203990,+,12194550,12205990,0,,
FBgn0034692,CG13502,2R,17973287,17976232,-,17971287,17978232,2,17972219;17977884,5.9e-09;4.6e-09
FBgn0053410,5SrRNA:CR33410,2R,15632601,15632735,-,15630601,15634735,0,,
FBgn0034152,Acp53C14a,2R,12635565,12636077,-,12633565,12638077,2,12634241;12636856,4.6e-09;2.6e-09
FBgn0083983,mRpL34,2R,11986453,11986842,+,11984453,11988842,0,,
FBgn0028738,ETH,2R,20682193,20682981,-,20680193,20684981,1,20684894,4.6e-09
FBgn0010409,RpL18A,2R,13433911,13434967,-,13431911,13436967,1,13432495,5.9e-09
FBgn0259221,CG42321,2R,9302483,9326556,-,9300483,9328556,1,9315746,4.0e-10
FBgn0034750,CG3732,2R,18526312,18527706,-,18524312,18529706,0,,
FBgn0034951,CG3860,2R,19879661,19882573,-,19877661,19884573,0,,
FBgn0050277,Oatp58Da,2R,18105961,18108410,-,18103961,18110410,1,18104413,4.0e-10
FBgn0050357,CG30357,2R,4607605,4609129,-,4605605,4611129,0,,
FBgn0265061,CR44172,2R,2910901,2911601,-,2908901,2913601,0,,
FBgn0263114,CG43371,2R,12921589,12922017,-,12919589,12924017,0,,
FBgn0041706,CG3253,2R,20001921,20003882,+,19999921,20005882,0,,
FBgn0243516,Vrp1,2R,17993612,18010067,-,17991612,18012067,4,17991953;17994967;17998731;18008468,4.6e-09;4.6e-09;3.5e-10;4.6e-09
FBgn0033518,Prx2540-2,2R,6306223,6307266,+,6304223,6309266,0,,
FBgn0053017,CG33017,2R,12159619,12164840,+,12157619,12166840,0,,
FBgn0050297,tRNA:CR30297,2R,4045960,4046033,+,4043960,4048033,0,,
FBgn0265487,mbl,2R,13104054,13266881,+,13102054,13268881,31,13103604;13109814;13109898;13126893;13130382;13132461;13136811;13138246;13146119;13148713;13159946;13171922;13177097;13179996;13180112;13183823;13185079;13187021;13196266;13204893;13206518;13212720;13213241;13218563;13219898;13232946;13242149;13249739;13257326;13260862;13267862,4.6e-09;4.6e-09;2.6e-09;4.6e-09;2.6e-09;1.5e-10;3.5e-10;2.6e-09;2.6e-09;2.6e-09;1.5e-10;4.6e-09;4.6e-09;2.6e-09;4.6e-09;4.0e-10;4.6e-09;4.0e-10;3.5e-10;1.5e-10;4.6e-09;2.6e-09;2.6e-09;1.5e-10;2.6e-09;4.0e-10;2.6e-09;4.0e-10;4.0e-10;2.6e-09;4.6e-09
FBgn0033651,Ir48c,2R,7675313,7676998,-,7673313,7678998,0,,
FBgn0034441,CG10081,2R,15273428,15276823,+,15271428,15278823,2,15273566;15277046,1.5e-10;4.0e-10
FBgn0085436,Not1,2R,5453651,5466512,-,5451651,5468512,2,5456608;5464194,1.5e-10;3.5e-10
FBgn0050340,CG30340,2R,5487414,5488757,-,5485414,5490757,0,,
FBgn0028552,gammaSnap,2R,19934668,19936412,-,19932668,19938412,0,,
FBgn0033059,CG7845,2R,1961976,1963872,-,1959976,1965872,0,,
FBgn0025454,Cyp6g1,2R,8073172,8075936,+,8071172,8077936,0,,
FBgn0034745,CG4329,2R,18496839,18500881,-,18494839,18502881,2,18495897;18500960,2.6e-09;2.6e-09
FBgn0028371,jbug,2R,18604826,18627964,-,18602826,18629964,5,18609288;18614691;18617258;18620408;18629401,3.5e-10;3.5e-10;1.5e-10;4.6e-09;2.6e-09
FBgn0034964,IntS1,2R,19925507,19931981,+,19923507,19933981,0,,
FBgn0033993,CG8089,2R,11033330,11035329,-,11031330,11037329,2,11035003;11037211,5.9e-09;4.6e-09
FBgn0263656,CG43647,2R,2907638,2908251,+,2905638,2910251,2,2905920;2908688,5.9e-09;4.6e-09
FBgn0033723,CG13155,2R,8267119,8267931,-,8265119,8269931,0,,
FBgn0034959,CG11388,2R,19909896,19911507,+,19907896,19913507,0,,
FBgn0085259,CG34230,2R,7748815,7749520,+,7746815,7751520,1,7749497,2.6e-09
FBgn0034910,CG4763,2R,19710880,19712391,-,19708880,19714391,0,,
FBgn0053380,5SrRNA:CR33380,2R,15643646,15643780,-,15641646,15645780,0,,
FBgn0262736,Vha16-1,2R,2512747,2520595,-,2510747,2522595,2,2518070;2519043,1.5e-10;3.5e-10
FBgn0050350,CG30350,2R,4713896,4715260,+,4711896,4717260,1,4713862,5.9e-09
FBgn0050196,CG30196,2R,18542310,18542897,-,18540310,18544897,1,18543045,1.5e-10
FBgn0011297,l(2)not,2R,19592962,19597311,-,19590962,19599311,2,19592912;19596738,1.5e-10;1.5e-10
FBgn0016687,Nurf-38,2R,20446490,20448610,-,20444490,20450610,0,,
FBgn0050362,boly,2R,4253055,4254193,-,4251055,4256193,1,4255650,3.5e-10
FBgn0028562,sut2,2R,3974901,3976802,+,3972901,3978802,2,3974419;3976985,4.6e-09;4.6e-09
FBgn0259968,Sfp60F,2R,21059768,21060218,-,21057768,21062218,1,21058825,2.6e-09
FBgn0033266,Socs44A,2R,4015080,4016981,+,4013080,4018981,1,4016469,3.5e-10
FBgn0025573,PpN58A,2R,17768857,17770038,-,17766857,17772038,0,,
FBgn0010504,kermit,2R,4034423,4044159,-,4032423,4046159,2,4037983;4041497,3.5e-10;5.9e-09
FBgn0033830,CG10814,2R,9263480,9265236,-,9261480,9267236,0,,
FBgn0033232,CG12159,2R,3802532,3803983,-,3800532,3805983,0,,
FBgn0034248,CG14483,2R,13473140,13473824,-,13471140,13475824,1,13474211,2.6e-09
FBgn0265576,CG44403,2R,13504004,13505400,-,13502004,13507400,1,13503690,2.6e-09
FBgn0053447,5SrRNA:CR33447,2R,15618914,15619048,-,15616914,15621048,0,,
FBgn0263271,CG43397,2R,6242229,6243336,-,6240229,6245336,1,6241614,3.5e-10
FBgn0033297,Mal-A8,2R,4359459,4361466,+,4357459,4363466,1,4361582,1.5e-10
FBgn0034480,CG16898,2R,15891125,15892492,-,15889125,15894492,2,15889503;15893541,4.6e-09;2.6e-09
FBgn0040007,RpL38,2R,402893,403963,-,400893,405963,0,,
FBgn0262821,CG43192,2R,9364847,9365584,+,9362847,9367584,0,,
FBgn0034711,CG3290,2R,18093510,18095492,-,18091510,18097492,0,,
FBgn0033969,CG10202,2R,10705362,10707492,-,10703362,10709492,0,,
FBgn0263443,CR43466,2R,20768653,20769340,-,20766653,20771340,0,,
FBgn0264714,CG43982,2R,17651500,17652200,+,17649500,17654200,0,,
FBgn0053012,CG33012,2R,8254858,8258391,+,8252858,8260391,1,8254598,2.6e-09
FBgn0040674,CG9445,2R,2725579,2726432,-,2723579,2728432,0,,
FBgn0260775,DnaJ-60,2R,20045191,20046835,-,20043191,20048835,0,,
FBgn0034416,CG15109,2R,14946926,14948570,+,14944926,14950570,2,14946541;14950313,4.6e-09;5.9e-09
FBgn0050393,CG30393,2R,17153869,17155084,-,17151869,17157084,3,17153575;17154371;17154845,1.5e-10;2.6e-09;1.5e-10
FBgn0034142,CG8306,2R,12477023,12482151,-,12475023,12484151,1,12480537,1.5e-10
FBgn0035033,CG3548,2R,20487489,20489890,+,20485489,20491890,0,,
FBgn0021795,Tapdelta,2R,7257805,7258668,-,7255805,7260668,2,7256664;7259621,4.6e-09;4.6e-09
FBgn0034045,CG8249,2R,11730265,11734867,-,11728265,11736867,1,11734048,1.5e-10
FBgn0033466,Pal1,2R,5847054,5851358,+,5845054,5853358,0,,
FBgn0034205,CG10950,2R,13082708,13084664,+,13080708,13086664,0,,
FBgn0033594,CG13226,2R,7131759,7132704,+,7129759,7134704,3,7130063;7132529;7134196,2.6e-09;3.5e-10;4.6e-09
FBgn0033501,CG12911,2R,6144191,6148781,+,6142191,6150781,3,6148567;6148897;6149329,3.5e-10;1.5e-10;4.6e-09
FBgn0050025,CG30025,2R,7241069,7241878,-,7239069,7243878,0,,
FBgn0022238,lolal,2R,14042350,14045697,-,14040350,14047697,1,14043290,1.5e-10
FBgn0053396,5SrRNA:CR33396,2R,15637756,15637890,-,15635756,15639890,0,,
FBgn0034097,CG3687,2R,12124220,12124984,+,12122220,12126984,1,12124140,4.6e-09
FBgn0033557,CG12325,2R,6711100,6715149,+,6709100,6717149,2,6709178;6711221,2.6e-09;2.6e-09
FBgn0033807,AQP,2R,9099910,9102001,-,9097910,9104001,2,9102337;9103394,4.6e-09;4.0e-10
FBgn0050073,Obp50b,2R,10258691,10260511,+,10256691,10262511,1,10260617,1.5e-10
FBgn0010575,sbb,2R,14165703,14244801,-,14163703,14246801,8,14182779;14185405;14194096;14194638;14206146;14213362;14229745;14242062,4.6e-09;4.0e-10;3.5e-10;4.6e-09;4.6e-09;5.9e-09;4.6e-09;4.6e-09
FBgn0034822,RpL37b,2R,18987580,18987982,-,18985580,18989982,0,,
FBgn0025693,CG11163,2R,1662281,1670363,-,1660281,1672363,0,,
FBgn0265541,CR44391,2R,13023100,13023625,+,13021100,13025625,1,13024543,4.6e-09
FBgn0011726,tsr,2R,19931971,19934359,-,19929971,19936359,0,,
FBgn0265862,CR44651,2R,16419300,16420400,+,16417300,16422400,1,16417637,3.5e-10
FBgn0000546,EcR,2R,1975378,2056592,-,1973378,2058592,15,1974503;1978112;1993835;2013863;2025778;2027285;2029799;2030056;2041190;2042907;2044344;2048963;2053817;2053839;2056406,4.6e-09;1.5e-10;3.5e-10;2.6e-09;3.5e-10;5.9e-09;4.6e-09;1.5e-10;2.6e-09;1.5e-10;1.5e-10;4.0e-10;4.0e-10;4.6e-09;1.5e-10
FBgn0265527,CR44377,2R,12856900,12859200,+,12854900,12861200,0,,
FBgn0033828,CG17048,2R,9241143,9242026,-,9239143,9244026,1,9240523,4.6e-09
FBgn0261706,CR42742,2R,18872908,18874062,+,18870908,18876062,0,,
FBgn0053419,5SrRNA:CR33419,2R,15629273,15629407,-,15627273,15631407,0,,
FBgn0050452,tRNA:CR30452,2R,15613125,15613196,-,15611125,15615196,1,15611719,4.6e-09
FBgn0034269,CG6406,2R,13621924,13624774,-,13619924,13626774,0,,
FBgn0033928,Arc2,2R,10249429,10250330,+,10247429,10252330,1,10250598,5.9e-09
FBgn0033735,CG8525,2R,8312988,8314480,+,8310988,8316480,0,,
FBgn0033326,CG14743,2R,4597903,4600418,-,4595903,4602418,2,4596637;4600767,2.6e-09;2.6e-09
FBgn0085231,CG34202,2R,16640091,16641244,+,16638091,16643244,0,,
FBgn0004919,gol,2R,20960150,20971843,-,20958150,20973843,6,20959161;20961766;20965844;20967900;20972838;20973049,3.5e-10;2.6e-09;3.5e-10;1.5e-10;4.6e-09;3.5e-10
FBgn0034906,CG13561,2R,19691838,19693772,-,19689838,19695772,0,,
FBgn0033246,ACC,2R,3861620,3879367,-,3859620,3881367,3,3860097;3861651;3867605,2.6e-09;3.5e-10;4.6e-09
FBgn0034901,CG11300,2R,19639438,19640018,+,19637438,19642018,0,,
FBgn0033250,CG14762,2R,3896624,3901260,-,3894624,3903260,2,3896208;3896494,4.6e-09;1.5e-10
FBgn0259186,Ir60c,2R,20405347,20406675,+,20403347,20408675,1,20405090,3.5e-10
FBgn0011987,tRNA:SeC,2R,7245069,7245155,-,7243069,7247155,2,7244125;7246153,5.9e-09;4.6e-09
FBgn0265375,CR44316,2R,8208099,8208502,-,8206099,8210502,1,8210335,2.6e-09
FBgn0035001,slik,2R,20279752,20290203,-,20277752,20292203,1,20280233,5.9e-09
FBgn0039970,CG17508,2R,1496140,1499091,+,1494140,1501091,1,1495882,1.5e-10
FBgn0033571,Rpb5,2R,6785536,6786565,-,6783536,6788565,0,,
FBgn0053397,5SrRNA:CR33397,2R,15637383,15637517,-,15635383,15639517,0,,
FBgn0033490,CG12917,2R,6025161,6026772,+,6023161,6028772,0,,
FBgn0034894,CG4091,2R,19586469,19589924,-,19584469,19591924,1,19586947,2.6e-09
FBgn0263539,mir-4978,2R,9893365,9893511,-,9891365,9895511,3,9892856;9894034;9894871,4.6e-09;4.6e-09;3.5e-10
FBgn0033285,CG18449,2R,4254666,4255432,-,4252666,4257432,1,4255650,3.5e-10
FBgn0050463,CG30463,2R,12560966,12618889,-,12558966,12620889,8,12569727;12571549;12577537;12578129;12590004;12592042;12608385;12617562,4.6e-09;1.5e-10;4.6e-09;1.5e-10;3.5e-10;3.5e-10;2.6e-09;2.6e-09
FBgn0034734,CG4554,2R,18370808,18379538,+,18368808,18381538,0,,
FBgn0034766,Obp59a,2R,18590200,18591291,+,18588200,18593291,2,18588596;18591273,1.5e-10;4.6e-09
FBgn0033226,CG1882,2R,3700009,3702250,+,3698009,3704250,1,3700649,2.6e-09
FBgn0027589,CG1688,2R,5653869,5694380,-,5651869,5696380,7,5656291;5666025;5681071;5686211;5686341;5692878;5694413,2.6e-09;2.6e-09;4.6e-09;2.6e-09;5.9e-09;1.5e-10;3.5e-10
FBgn0034380,CG15087,2R,14595657,14598370,-,14593657,14600370,1,14599171,2.6e-09
FBgn0010638,Sec61beta,2R,10506276,10507186,+,10504276,10509186,0,,
FBgn0021995,Rs1,2R,4052385,4055274,+,4050385,4057274,0,,
FBgn0083936,Acp54A1,2R,13020963,13021255,+,13018963,13023255,1,13020274,1.5e-10
FBgn0033072,CG17994,2R,2094724,2096973,-,2092724,2098973,0,,
FBgn0034502,CG13871,2R,16204828,16206544,+,16202828,16208544,1,16205710,5.9e-09
FBgn0034324,CG18538,2R,14184575,14185256,+,14182575,14187256,2,14182779;14185405,4.6e-09;4.0e-10
FBgn0026361,Sep5,2R,3847638,3849426,-,3845638,3851426,1,3845744,4.6e-09
FBgn0001124,Got1,2R,12025857,12029433,+,12023857,12031433,2,12026110;12027969,4.6e-09;2.6e-09
FBgn0035083,Tina-1,2R,20828148,20829932,-,20826148,20831932,0,,
FBgn0034776,CG13527,2R,18651211,18652927,+,18649211,18654927,1,18649879,1.5e-10
FBgn0053469,CG33469,2R,10493157,10493807,-,10491157,10495807,1,10494877,1.5e-10
FBgn0260223,CG42497,2R,17577720,17578644,-,17575720,17580644,0,,
FBgn0033347,CG8248,2R,4806445,4807873,-,4804445,4809873,1,4806500,5.9e-09
FBgn0023171,rnh1,2R,3818559,3819885,-,3816559,3821885,1,3819846,3.5e-10
FBgn0033690,EndoG,2R,8064935,8066058,-,8062935,8068058,2,8066581;8067864,4.6e-09;5.9e-09
FBgn0003008,or,2R,19855465,19856466,+,19853465,19858466,1,19858225,4.6e-09
FBgn0261385,scra,2R,3477624,3482747,+,3475624,3484747,0,,
FBgn0085486,CG34457,2R,12557831,12559341,+,12555831,12561341,0,,
FBgn0085253,CG34224,2R,7124677,7125149,-,7122677,7127149,0,,
FBgn0035027,CG3511,2R,20459192,20462027,+,20457192,20464027,1,20461944,2.6e-09
FBgn0260932,cuff,2R,7773572,7775108,+,7771572,7777108,0,,
FBgn0050154,CG30154,2R,16420863,16421439,+,16418863,16423439,0,,
FBgn0262372,mir-3,2R,15549100,15549168,-,15547100,15551168,1,15549812,4.0e-10
FBgn0053442,5SrRNA:CR33442,2R,15620793,15620927,-,15618793,15622927,0,,
FBgn0011656,Mef2,2R,5801001,5846363,-,5799001,5848363,5,5822612;5828202;5828275;5838846;5839589,5.9e-09;5.9e-09;4.6e-09;4.6e-09;4.6e-09
FBgn0261362,proPO-A1,2R,13774725,13777478,-,13772725,13779478,1,13774580,4.6e-09
FBgn0265982,CR44761,2R,18560700,18561200,-,18558700,18563200,1,18562165,1.5e-10
FBgn0019968,Khc-73,2R,11403283,11419764,-,11401283,11421764,2,11406764;11409054,4.6e-09;3.5e-10
FBgn0040773,CoVIIc,2R,5935900,5937571,+,5933900,5939571,2,5934142;5937872,4.6e-09;3.5e-10
FBgn0086030,snoRNA:Me18S-G393,2R,20516150,20516267,-,20514150,20518267,1,20515040,5.9e-09
FBgn0033482,CG1371,2R,5958486,5963150,-,5956486,5965150,4,5956893;5962785;5964413;5964885,4.6e-09;4.6e-09;4.6e-09;4.6e-09
FBgn0001285,Jon44E,2R,4578953,4579852,+,4576953,4581852,1,4580972,4.0e-10
FBgn0050007,CG30007,2R,5779460,5786018,+,5777460,5788018,2,5781423;5783122,3.5e-10;4.0e-10
FBgn0265059,CR44170,2R,2867001,2867700,+,2865001,2869700,1,2869201,2.6e-09
FBgn0034023,Ir52a,2R,11387137,11388936,+,11385137,11390936,1,11389690,4.6e-09
FBgn0033164,CG11112,2R,3288248,3288987,+,3286248,3290987,2,3286873;3288673,3.5e-10;5.9e-09
FBgn0033029,l(2)NC136,2R,1543911,1550727,-,1541911,1552727,2,1542925;1552560,4.6e-09;2.6e-09
FBgn0034569,dgt3,2R,16879781,16881886,-,16877781,16883886,0,,
FBgn0033755,ClC-b,2R,8459573,8462804,+,8457573,8464804,3,8457656;8457669;8462664,2.6e-09;4.6e-09;1.5e-10
FBgn0034539,CG11159,2R,16543261,16544114,-,16541261,16546114,1,16545736,4.6e-09
FBgn0034542,Fem-1,2R,16549979,16554811,-,16547979,16556811,0,,
FBgn0033083,Dpit47,2R,2548150,2549623,-,2546150,2551623,0,,
FBgn0033450,Lsm11,2R,5725939,5727005,-,5723939,5729005,0,,
FBgn0265840,CR44629,2R,15902000,15902200,+,15900000,15904200,0,,
FBgn0033932,Dh44-R1,2R,10265602,10272864,+,10263602,10274864,2,10268323;10268582,5.9e-09;2.6e-09
FBgn0050406,tRNA:CR30406,2R,17735912,17735983,-,17733912,17737983,1,17735234,5.9e-09
FBgn0033110,CG9447,2R,2760501,2763324,-,2758501,2765324,1,2759284,3.5e-10
FBgn0033705,CG13168,2R,8141497,8143206,+,8139497,8145206,2,8140846;8144778,1.5e-10;4.6e-09
FBgn0033692,wash,2R,8067998,8069878,+,8065998,8071878,2,8066581;8067864,4.6e-09;5.9e-09
FBgn0034286,dpr13,2R,13862627,13895407,-,13860627,13897407,4,13863743;13873621;13873922;13876659,1.5e-10;2.6e-09;4.6e-09;1.5e-10
FBgn0033187,CG2144,2R,3406785,3410046,+,3404785,3412046,1,3407704,1.5e-10
FBgn0033369,CG8197,2R,4947966,4949429,-,4945966,4951429,0,,
FBgn0264298,CG43776,2R,20010690,20014153,-,20008690,20016153,0,,
FBgn0034065,Rrp42,2R,11902413,11903555,+,11900413,11905555,1,11901834,4.6e-09
FBgn0025833,CG8910,2R,12762229,12783157,-,12760229,12785157,3,12761940;12766140;12772816,4.6e-09;1.5e-10;2.6e-09
FBgn0010488,NAT1,2R,8803499,8811239,+,8801499,8813239,1,8805009,1.5e-10
FBgn0034940,CG16787,2R,19843858,19844926,-,19841858,19846926,1,19843913,3.5e-10
FBgn0265836,CG44625,2R,16123050,16123450,+,16121050,16125450,3,16123463;16124944;16125168,4.0e-10;2.6e-09;2.6e-09
FBgn0262300,mir-988,2R,8046377,8046475,-,8044377,8048475,0,,
FBgn0033607,CG9062,2R,7167989,7171476,-,7165989,7173476,1,7169584,2.6e-09
FBgn0265341,CG44295,2R,5931500,5932701,+,5929500,5934701,2,5932455;5934142,4.0e-10;4.6e-09
FBgn0265660,CR44467,2R,12736600,12737400,+,12734600,12739400,0,,
FBgn0265044,CR44161,2R,2103702,2106124,-,2101702,2108124,3,2103318;2103664;2105504,3.5e-10;2.6e-09;2.6e-09
FBgn0034487,Efhc1.2,2R,16127441,16130378,+,16125441,16132378,1,16125932,4.6e-09
FBgn0033104,CG15237,2R,2696549,2697271,-,2694549,2699271,0,,
FBgn0033597,Cpr47Ea,2R,7139256,7140903,-,7137256,7142903,1,7141606,3.5e-10
FBgn0028963,Or49b,2R,8730170,8732209,+,8728170,8734209,0,,
FBgn0033461,CG12923,2R,5775153,5776990,+,5773153,5778990,1,5776314,3.5e-10
FBgn0027495,CG8378,2R,8028136,8030777,+,8026136,8032777,0,,
FBgn0011850,tRNA:E4:56Fc,2R,15613647,15613718,-,15611647,15615718,1,15611719,4.6e-09
FBgn0040513,kappaB-Ras,2R,3331329,3333297,-,3329329,3335297,0,,
FBgn0053407,5SrRNA:CR33407,2R,15633706,15633840,-,15631706,15635840,0,,
FBgn0024556,EfTuM,2R,9395062,9396837,+,9393062,9398837,2,9393377;9397265,4.6e-09;2.6e-09
FBgn0033275,CG14756,2R,4092393,4093211,-,4090393,4095211,1,4090767,4.6e-09
FBgn0022382,Pka-R2,2R,5881395,5913547,-,5879395,5915547,5,5883362;5889382;5895303;5910993;5913010,3.5e-10;2.6e-09;1.5e-10;2.6e-09;3.5e-10
FBgn0033499,CG12914,2R,6135319,6136909,+,6133319,6138909,2,6133583;6134964,4.6e-09;4.0e-10
FBgn0029105,alpha-catenin-related,2R,19845365,19849154,+,19843365,19851154,1,19843913,3.5e-10
FBgn0034030,CG8192,2R,11431821,11437489,-,11429821,11439489,2,11432924;11438174,2.6e-09;4.6e-09
FBgn0033382,Hydr1,2R,5019985,5022958,+,5017985,5024958,1,5018445,5.9e-09
FBgn0034554,CG15227,2R,16751286,16754581,+,16749286,16756581,0,,
FBgn0034700,CG11269,2R,18026400,18026800,+,18024400,18028800,1,18028724,4.0e-10
FBgn0033581,CG12391,2R,7035107,7037573,-,7033107,7039573,2,7037776;7038331,5.9e-09;3.5e-10
FBgn0033431,CG1827,2R,5476555,5477948,+,5474555,5479948,1,5475471,2.6e-09
FBgn0034583,CG10527,2R,16957873,16960294,-,16955873,16962294,1,16961616,4.6e-09
FBgn0261588,pdm3,2R,4214995,4283785,+,4212995,4285785,15,4215640;4215749;4217255;4218165;4227936;4250858;4255650;4258153;4259579;4268365;4271615;4276110;4283207;4283314;4283748,2.6e-09;2.6e-09;1.5e-10;4.6e-09;4.6e-09;2.6e-09;3.5e-10;4.6e-09;1.5e-10;2.6e-09;4.6e-09;3.5e-10;4.6e-09;1.5e-10;3.5e-10
FBgn0033899,CG13016,2R,10045267,10046939,+,10043267,10048939,1,10044363,3.5e-10
FBgn0034656,CG17922,2R,17580196,17584657,-,17578196,17586657,1,17581695,2.6e-09
FBgn0010358,deltaTry,2R,7242824,7243633,+,7240824,7245633,1,7244125,5.9e-09
FBgn0034782,CG12490,2R,18722170,18724224,+,18720170,18726224,3,18721812;18724327;18725206,4.6e-09;3.5e-10;3.5e-10
FBgn0260475,CG30059,2R,9300274,9302125,-,9298274,9304125,0,,
FBgn0046692,Stlk,2R,434196,452786,+,432196,454786,4,434261;436585;436855;443329,4.0e-10;4.6e-09;4.6e-09;4.0e-10
FBgn0033243,CG14763,2R,3853534,3855529,-,3851534,3857529,1,3854108,2.6e-09
FBgn0260392,CG42518,2R,14054732,14055885,+,14052732,14057885,1,14055802,4.6e-09
FBgn0262385,mir-307a,2R,5508756,5508843,-,5506756,5510843,1,5508540,2.6e-09
FBgn0250830,CG12547,2R,673360,676147,-,671360,678147,2,671686;672026,2.6e-09;4.6e-09
FBgn0034523,Nnf1a,2R,16473727,16474743,-,16471727,16476743,1,16474081,5.9e-09
FBgn0050183,CG30183,2R,19578314,19585198,-,19576314,19587198,2,19578794;19586947,5.9e-09;2.6e-09
FBgn0033936,CG17386,2R,10307829,10312099,+,10305829,10314099,2,10306772;10312525,4.6e-09;4.0e-10
FBgn0026721,fat-spondin,2R,12941507,12946804,+,12939507,12948804,0,,
FBgn0033740,dgt5,2R,8353183,8359280,-,8351183,8361280,1,8356034,4.6e-09
FBgn0045483,Gr59a,2R,18968084,18969248,+,18966084,18971248,3,18967805;18969560;18970884,4.6e-09;4.6e-09;2.6e-09
FBgn0263543,mir-4979,2R,19621556,19621664,-,19619556,19623664,0,,
FBgn0033635,CG7777,2R,7323748,7329721,+,7321748,7331721,2,7322196;7324220,3.5e-10;1.5e-10
FBgn0034181,CG8963,2R,12903731,12907027,-,12901731,12909027,2,12901984;12907092,1.5e-10;4.6e-09
FBgn0035094,CG9380,2R,21071151,21142841,-,21069151,21144841,12,21071591;21076213;21076468;21085385;21089895;21091814;21095915;21098455;21103234;21106257;21107270;21142092,2.6e-09;2.6e-09;4.6e-09;4.6e-09;1.5e-10;3.5e-10;4.6e-09;4.6e-09;5.9e-09;5.9e-09;4.6e-09;4.6e-09
FBgn0265499,CR44368,2R,10056349,10057803,-,10054349,10059803,0,,
FBgn0265510,CR44372,2R,11578557,11581392,-,11576557,11583392,0,,
FBgn0262568,CG43108,2R,13144661,13145391,-,13142661,13147391,1,13146119,2.6e-09
FBgn0034009,CG8155,2R,11205322,11209676,-,11203322,11211676,4,11204157;11206008;11209879;11211322,4.6e-09;3.5e-10;4.6e-09;4.6e-09
FBgn0034657,LBR,2R,17608000,17611560,+,17606000,17613560,2,17611772;17613492,2.6e-09;2.6e-09
FBgn0262567,CG43107,2R,13028000,13028384,-,13026000,13030384,1,13030029,4.6e-09
FBgn0020312,CG4050,2R,17011240,17016015,-,17009240,17018015,3,17011069;17015026;17017162,4.6e-09;1.5e-10;3.5e-10
FBgn0050472,CG30472,2R,11310690,11311612,-,11308690,11313612,3,11309676;11309838;11313557,2.6e-09;4.6e-09;4.6e-09
FBgn0033017,CG10465,2R,1227211,1228500,-,1225211,1230500,1,1228725,2.6e-09
FBgn0002531,Lcp1,2R,4317801,4318737,-,4315801,4320737,2,4316525;4317654,4.6e-09;4.6e-09
FBgn0034915,eIF6,2R,19736769,19737822,-,19734769,19739822,1,19735395,2.6e-09
FBgn0011906,tRNA:L2:44EF,2R,4570720,4570802,+,4568720,4572802,0,,
FBgn0033752,CG8569,2R,8406671,8409129,+,8404671,8411129,1,8410282,2.6e-09
FBgn0265312,CR44285,2R,5493144,5493375,-,5491144,5495375,0,,
