primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0261857,CR42786,3R,16560470,16561045,+,16558470,16563045,0,,
FBgn0020407,asun,3R,12089993,12092613,+,12087993,12094613,0,,
FBgn0010772,Xe7,3R,1490861,1495056,-,1488861,1497056,0,,
FBgn0263983,CG43732,3R,14775918,14802279,+,14773918,14804279,0,,
FBgn0045471,Gr92a,3R,15946782,15947999,+,15944782,15949999,0,,
FBgn0039525,CG5646,3R,23385101,23387041,-,23383101,23389041,0,,
FBgn0016792,dmt,3R,5536864,5540397,+,5534864,5542397,1,5538577,8.0e-12
FBgn0038679,CG6040,3R,14922958,14957661,+,14920958,14959661,1,14950330,2.5e-11
FBgn0037705,mura,3R,5361347,5377528,-,5359347,5379528,0,,
FBgn0260468,CG7950,3R,25882581,25883853,+,25880581,25885853,0,,
FBgn0039010,CG4907,3R,18533510,18536486,-,18531510,18538486,0,,
FBgn0039852,nyo,3R,27368754,27391887,+,27366754,27393887,0,,
FBgn0028401,Snap24,3R,5587027,5588872,-,5585027,5590872,0,,
FBgn0263217,CR43387,3R,19215866,19216288,+,19213866,19218288,0,,
FBgn0053095,CG33095,3R,20924610,20927868,+,20922610,20929868,0,,
FBgn0067317,Cby,3R,17693725,17694492,+,17691725,17696492,0,,
FBgn0039319,CG13659,3R,21126613,21128039,+,21124613,21130039,0,,
FBgn0037627,CG13318,3R,4596968,4598413,-,4594968,4600413,0,,
FBgn0038082,CG5724,3R,8565364,8567139,+,8563364,8569139,0,,
FBgn0039234,nct,3R,20677323,20680591,+,20675323,20682591,0,,
FBgn0028396,TotA,3R,16696758,16697422,+,16694758,16699422,0,,
FBgn0038738,CG4572,3R,15688239,15690115,-,15686239,15692115,1,15686567,6.6e-11
FBgn0263498,CR43487,3R,1952951,1953677,-,1950951,1955677,0,,
FBgn0037486,CG14605,3R,3043401,3045427,-,3041401,3047427,0,,
FBgn0039297,CG11852,3R,21063336,21064617,+,21061336,21066617,0,,
FBgn0038429,CG14882,3R,12268929,12270732,+,12266929,12272732,0,,
FBgn0051091,CG31091,3R,21726277,21727894,+,21724277,21729894,1,21728993,6.6e-11
FBgn0022800,Cad96Ca,3R,21023293,21034005,-,21021293,21036005,1,21024421,6.6e-11
FBgn0037855,CG6621,3R,6715490,6719253,-,6713490,6721253,3,6717548;6717873;6720233,8.0e-12;1.7e-11;8.0e-12
FBgn0039368,CG17196,3R,21601010,21601928,-,21599010,21603928,0,,
FBgn0026163,tRNA:K5:84ABc,3R,2646790,2646862,-,2644790,2648862,0,,
FBgn0037819,CG14688,3R,6503459,6506647,-,6501459,6508647,0,,
FBgn0028475,Hrd3,3R,19580345,19584279,-,19578345,19586279,0,,
FBgn0083047,snoRNA:Psi18S-1377e,3R,26032698,26032834,-,26030698,26034834,2,26031421;26032093,6.6e-11;1.7e-11
FBgn0038312,CG4334,3R,11094384,11096254,+,11092384,11098254,0,,
FBgn0002631,E(spl)m5-HLH,3R,21854576,21855457,-,21852576,21857457,0,,
FBgn0263002,CR43310,3R,21093731,21094186,+,21091731,21096186,0,,
FBgn0037572,CG11698,3R,4137910,4138819,+,4135910,4140819,0,,
FBgn0046873,Pif2,3R,2374758,2375705,+,2372758,2377705,0,,
FBgn0039641,CG14511,3R,24971400,24972615,-,24969400,24974615,0,,
FBgn0019936,RpS20,3R,16647903,16649078,+,16645903,16651078,0,,
FBgn0040588,CG13841,3R,18592596,18593421,-,18590596,18595421,0,,
FBgn0065099,snRNA:7SK,3R,3300275,3300718,-,3298275,3302718,0,,
FBgn0004595,pros,3R,7154202,7233349,+,7152202,7235349,6,7176765;7181040;7184121;7184150;7212573;7225661,2.5e-11;2.5e-11;6.6e-11;8.0e-12;1.7e-11;1.7e-11
FBgn0037386,CG1208,3R,1657350,1664504,+,1655350,1666504,1,1659263,1.7e-11
FBgn0039760,CG9682,3R,26076650,26078552,+,26074650,26080552,0,,
FBgn0038073,CG14395,3R,8488553,8499681,+,8486553,8501681,2,8490018;8492270,1.7e-11;8.0e-12
FBgn0039598,CG14061,3R,24582721,24583956,-,24580721,24585956,0,,
FBgn0037920,CG14710,3R,7445812,7447450,+,7443812,7449450,1,7443903,1.7e-11
FBgn0039312,CG10514,3R,21104149,21105568,-,21102149,21107568,0,,
FBgn0038285,CG6974,3R,10904252,10905007,-,10902252,10907007,0,,
FBgn0039081,Irk2,3R,19339339,19345167,-,19337339,19347167,0,,
FBgn0002783,mor,3R,11793856,11798636,-,11791856,11800636,0,,
FBgn0037985,ssp5,3R,7858864,7861247,+,7856864,7863247,0,,
FBgn0037225,TwdlG,3R,74445,76518,-,72445,78518,0,,
FBgn0038790,MtnC,3R,16186030,16186356,+,16184030,16188356,0,,
FBgn0039755,CG15531,3R,26020512,26021950,-,26018512,26023950,0,,
FBgn0037411,Osi3,3R,2041554,2043921,+,2039554,2045921,0,,
FBgn0051200,CG31200,3R,16569956,16571060,-,16567956,16573060,0,,
FBgn0051450,mRpS18A,3R,4387639,4388315,-,4385639,4390315,0,,
FBgn0051580,tRNA:CR31580,3R,13472405,13472477,-,13470405,13474477,0,,
FBgn0038076,Cyp313a4,3R,8505001,8507097,-,8503001,8509097,0,,
FBgn0037330,mRpL44,3R,1295185,1296358,-,1293185,1298358,1,1297919,2.5e-11
FBgn0038531,CG14325,3R,13452849,13454734,+,13450849,13456734,0,,
FBgn0037622,CG8202,3R,4557813,4561559,+,4555813,4563559,0,,
FBgn0028670,Vha100-2,3R,14216045,14224891,-,14214045,14226891,0,,
FBgn0038277,RpS5b,3R,10726154,10727310,-,10724154,10729310,1,10727393,2.5e-11
FBgn0086346,ALiX,3R,23522188,23525832,-,23520188,23527832,0,,
FBgn0000504,dsx,3R,3750045,3793130,-,3748045,3795130,2,3748660;3778438,2.5e-11;2.5e-11
FBgn0039828,CG1542,3R,27039180,27040506,+,27037180,27042506,0,,
FBgn0003358,Jon99Ci,3R,25750948,25751911,-,25748948,25753911,0,,
FBgn0038576,Arp5,3R,14011220,14013597,+,14009220,14015597,0,,
FBgn0038107,CG17327,3R,8822598,8823448,-,8820598,8825448,0,,
FBgn0264741,CG43999,3R,19753450,19754722,-,19751450,19756722,0,,
FBgn0039509,bigmax,3R,23113088,23114248,-,23111088,23116248,0,,
FBgn0051163,SKIP,3R,17959552,18121848,+,17957552,18123848,15,17963338;17999173;18024165;18034122;18037721;18040931;18045150;18054326;18055131;18072840;18078309;18080355;18082454;18099475;18119263,6.6e-11;8.0e-12;1.7e-11;2.5e-11;1.7e-11;6.6e-11;1.7e-11;8.0e-12;6.6e-11;1.7e-11;2.5e-11;1.7e-11;2.5e-11;2.5e-11;2.5e-11
FBgn0014366,noi,3R,1415323,1417181,-,1413323,1419181,0,,
FBgn0045442,mthl12,3R,9179395,9181135,+,9177395,9183135,0,,
FBgn0038114,CG11670,3R,8867772,8870123,+,8865772,8872123,0,,
FBgn0027841,CstF-64,3R,14485114,14486850,+,14483114,14488850,0,,
FBgn0003719,tld,3R,20575453,20579232,+,20573453,20581232,1,20579545,2.5e-11
FBgn0000206,boss,3R,21787716,21792670,+,21785716,21794670,0,,
FBgn0082957,snoRNA:Psi28S-3405d,3R,24428278,24428417,+,24426278,24430417,0,,
FBgn0038438,Der-2,3R,12308416,12309945,-,12306416,12311945,0,,
FBgn0039411,dys,3R,21902314,21924433,-,21900314,21926433,0,,
FBgn0046696,RNaseP:RNA,3R,27043086,27043384,-,27041086,27045384,0,,
FBgn0039244,CG11069,3R,20720464,20723335,+,20718464,20725335,0,,
FBgn0038293,CG6904,3R,10967565,10973253,-,10965565,10975253,1,10974965,2.5e-11
FBgn0265158,CG44227,3R,4510515,4510898,-,4508515,4512898,0,,
FBgn0039380,CG5890,3R,21681876,21698392,+,21679876,21700392,1,21698054,1.7e-11
FBgn0011282,Obp84a,3R,3076447,3077679,-,3074447,3079679,0,,
FBgn0037547,CG7910,3R,3912974,3915248,+,3910974,3917248,0,,
FBgn0019940,Rh6,3R,11308880,11310421,+,11306880,11312421,0,,
FBgn0038590,CG12320,3R,14077220,14078450,-,14075220,14080450,0,,
FBgn0024509,Sec13,3R,19182285,19184072,+,19180285,19186072,0,,
FBgn0037730,CG9444,3R,5507137,5509986,-,5505137,5511986,0,,
FBgn0038043,CG17202,3R,8248490,8249328,+,8246490,8251328,0,,
FBgn0038755,Hs6st,3R,15754999,15834234,-,15752999,15836234,2,15800665;15808667,2.5e-11;1.7e-11
FBgn0261714,Cpn,3R,7988609,7991908,-,7986609,7993908,0,,
FBgn0037689,CG8135,3R,5230107,5233579,+,5228107,5235579,0,,
FBgn0020235,ATPsyn-gamma,3R,25573426,25574885,-,25571426,25576885,1,25572188,2.5e-11
FBgn0051463,CG31463,3R,4118057,4119331,+,4116057,4121331,0,,
FBgn0261356,CG42633,3R,6606687,6607989,-,6604687,6609989,0,,
FBgn0037231,vps24,3R,135369,136669,-,133369,138669,0,,
FBgn0037652,CG11980,3R,4829739,4831053,+,4827739,4833053,1,4828331,1.7e-11
FBgn0037659,Kdm2,3R,4878217,4888967,+,4876217,4890967,1,4888057,2.5e-11
FBgn0037254,CG14651,3R,306534,309937,+,304534,311937,0,,
FBgn0262971,CR43282,3R,15746319,15747387,-,15744319,15749387,0,,
FBgn0040623,Spase12,3R,25316266,25316872,-,25314266,25318872,0,,
FBgn0264991,CG44142,3R,9138577,9138892,-,9136577,9140892,0,,
FBgn0082978,snoRNA:Psi28S-3091b,3R,1422248,1422380,-,1420248,1424380,2,1423756;1423978,6.6e-11;8.0e-12
FBgn0003375,Sgs5,3R,13421084,13421834,+,13419084,13423834,0,,
FBgn0038491,CG5292,3R,12977583,12979493,+,12975583,12981493,0,,
FBgn0038902,CG6800,3R,17601860,17602935,+,17599860,17604935,1,17601980,1.7e-11
FBgn0039203,CG13618,3R,20350516,20353255,+,20348516,20355255,0,,
FBgn0051017,PH4alphaNE3,3R,26429903,26431866,+,26427903,26433866,0,,
FBgn0265205,CR44265,3R,17050154,17050311,-,17048154,17052311,0,,
FBgn0052944,CG32944,3R,232949,245300,-,230949,247300,1,233255,8.0e-12
FBgn0051419,CG31419,3R,13110370,13111143,+,13108370,13113143,0,,
FBgn0039682,Obp99c,3R,25511458,25515033,-,25509458,25517033,0,,
FBgn0039290,CG13654,3R,21025540,21039977,+,21023540,21041977,2,21024421;21039212,6.6e-11;2.5e-11
FBgn0037637,CG9836,3R,4648571,4649899,-,4646571,4651899,0,,
FBgn0051380,CG31380,3R,21613719,21615177,-,21611719,21617177,0,,
FBgn0038928,Fadd,3R,17860177,17861339,+,17858177,17863339,2,17862323;17863039,8.0e-12;1.7e-11
FBgn0040071,tara,3R,12051371,12086024,+,12049371,12088024,2,12074699;12086754,1.7e-11;6.6e-11
FBgn0022787,Hel89B,3R,11799020,11809173,+,11797020,11811173,0,,
FBgn0051242,tRNA:CR31242,3R,13934359,13934430,+,13932359,13936430,0,,
FBgn0038271,CG3731,3R,10715800,10718109,+,10713800,10720109,0,,
FBgn0067407,Or98P,3R,23670811,23671136,+,23668811,23673136,0,,
FBgn0015574,alpha-Est6,3R,3350289,3354499,-,3348289,3356499,0,,
FBgn0037230,CG9780,3R,117996,120562,-,115996,122562,0,,
FBgn0051436,CG31436,3R,21129859,21131373,+,21127859,21133373,0,,
FBgn0013277,Hsp70Ba,3R,8291175,8293498,-,8289175,8295498,0,,
FBgn0038355,CG4520,3R,11570376,11571745,+,11568376,11573745,0,,
FBgn0038548,CG17806,3R,13627264,13628982,-,13625264,13630982,0,,
FBgn0039178,CG6356,3R,20109677,20114339,+,20107677,20116339,0,,
FBgn0038682,CG5835,3R,14974354,14979408,-,14972354,14981408,1,14976348,2.5e-11
FBgn0020379,Rfx,3R,6187482,6203790,-,6185482,6205790,1,6194410,2.5e-11
FBgn0037378,CG2046,3R,1619030,1620039,-,1617030,1622039,1,1618672,2.5e-11
FBgn0038007,Cyp313a3,3R,8062860,8064988,-,8060860,8066988,0,,
FBgn0054044,CR34044,3R,9538191,9539926,-,9536191,9541926,0,,
FBgn0039730,CG7903,3R,25819197,25820953,-,25817197,25822953,0,,
FBgn0038207,CG14356,3R,9956400,9957791,-,9954400,9959791,0,,
FBgn0259974,Sfp84E,3R,3805310,3806044,-,3803310,3808044,0,,
FBgn0038815,CG5466,3R,16443605,16446991,+,16441605,16448991,2,16444358;16445547,2.5e-11;1.7e-11
FBgn0051130,tRNA:CR31130,3R,20090981,20091064,+,20088981,20093064,1,20091122,8.0e-12
FBgn0014931,CG2678,3R,3739573,3742272,+,3737573,3744272,0,,
FBgn0038666,Smu1,3R,14804702,14807046,-,14802702,14809046,0,,
FBgn0037580,DppIII,3R,4170122,4173187,+,4168122,4175187,0,,
FBgn0038983,CG5326,3R,18357896,18365641,-,18355896,18367641,0,,
FBgn0020280,laf,3R,701727,704255,-,699727,706255,0,,
FBgn0038846,CG5697,3R,16841671,16842842,+,16839671,16844842,0,,
FBgn0038942,CG13862,3R,18157713,18158219,+,18155713,18160219,0,,
FBgn0038958,CG13857,3R,18217911,18219826,-,18215911,18221826,0,,
FBgn0039677,CG18110,3R,25494871,25497200,+,25492871,25499200,0,,
FBgn0023178,Pdf,3R,22281184,22281863,-,22279184,22283863,1,22281110,8.0e-12
FBgn0003134,Pp1alpha-96A,3R,20343992,20348053,+,20341992,20350053,0,,
FBgn0039404,CG14543,3R,21882352,21883072,+,21880352,21885072,0,,
FBgn0002937,ninaB,3R,9526287,9528886,+,9524287,9530886,0,,
FBgn0038218,CG14841,3R,10087113,10088140,-,10085113,10090140,1,10087270,2.5e-11
FBgn0051267,CG31267,3R,12959919,12961005,+,12957919,12963005,0,,
FBgn0262974,CG43285,3R,19651074,19651629,-,19649074,19653629,1,19650894,2.5e-11
FBgn0037229,CG9766,3R,94943,103515,-,92943,105515,0,,
FBgn0039073,CG4408,3R,19187611,19189296,-,19185611,19191296,0,,
FBgn0039360,CLS,3R,21510958,21513092,-,21508958,21515092,0,,
FBgn0037669,CG9740,3R,5083449,5084223,-,5081449,5086223,0,,
FBgn0262483,Rbp,3R,11200424,11228265,+,11198424,11230265,0,,
FBgn0250846,glob2,3R,2431718,2434636,-,2429718,2436636,0,,
FBgn0002622,RpS3,3R,19184534,19185700,+,19182534,19187700,0,,
FBgn0262411,mir-92a,3R,21472228,21472322,+,21470228,21474322,1,21470675,1.7e-11
FBgn0262379,mir-1012,3R,22687071,22687129,-,22685071,22689129,0,,
FBgn0051288,CG31288,3R,21123682,21125279,-,21121682,21127279,0,,
FBgn0037354,CG12171,3R,1459349,1460362,+,1457349,1462362,0,,
FBgn0039448,TwdlQ,3R,22518268,22519312,-,22516268,22521312,0,,
FBgn0038656,CG14294,3R,14727385,14727986,-,14725385,14729986,1,14726473,8.0e-12
FBgn0001215,Hrb98DE,3R,24425556,24431499,+,24423556,24433499,1,24431916,2.5e-11
FBgn0038643,CG14300,3R,14519015,14519428,-,14517015,14521428,0,,
FBgn0037356,CG12170,3R,1462956,1464379,+,1460956,1466379,0,,
FBgn0065064,snoRNA:Psi28S-291,3R,7049293,7049512,+,7047293,7051512,0,,
FBgn0038214,CG9616,3R,10070526,10071193,-,10068526,10073193,0,,
FBgn0263383,CR43435,3R,2603839,2604674,-,2601839,2606674,0,,
FBgn0262904,CR43259,3R,21728568,21732488,-,21726568,21734488,2,21728993;21733194,6.6e-11;8.0e-12
FBgn0042110,CG18765,3R,7516108,7517521,-,7514108,7519521,0,,
FBgn0053370,5SrRNA:CR33370,2R,15647347,15647481,-,15645347,15649481,0,,
FBgn0034415,CG15116,2R,14942736,14943429,-,14940736,14945429,0,,
FBgn0033320,CG8586,2R,4580301,4583750,-,4578301,4585750,0,,
FBgn0265498,CR44367,2R,9742164,9743399,+,9740164,9745399,0,,
FBgn0085224,CG34195,2R,13620743,13621988,+,13618743,13623988,0,,
FBgn0025583,IM2,2R,14274107,14274535,+,14272107,14276535,0,,
FBgn0034432,CG7461,2R,15192677,15194689,+,15190677,15196689,0,,
FBgn0028372,isopeptidase-T-3,2R,15558123,15560982,+,15556123,15562982,0,,
FBgn0264560,garz,2R,8213865,8221365,+,8211865,8223365,0,,
FBgn0261580,CG42690,2R,15832463,15833194,-,15830463,15835194,0,,
FBgn0033961,CG12859,2R,10644021,10644577,+,10642021,10646577,0,,
FBgn0033683,CG18343,2R,8026200,8026829,+,8024200,8028829,0,,
FBgn0085397,Fili,2R,17759535,17833764,+,17757535,17835764,5,17764973;17772359;17778474;17783111;17817935,1.7e-11;2.5e-11;2.5e-11;8.0e-12;1.7e-11
FBgn0061362,CG33785,2R,16529971,16531290,-,16527971,16533290,0,,
FBgn0033233,Kdm4A,2R,3810280,3812493,-,3808280,3814493,0,,
FBgn0265647,CR44454,2R,16108900,16109700,-,16106900,16111700,0,,
FBgn0019948,Phm,2R,19872750,19875990,-,19870750,19877990,0,,
FBgn0033479,CG2292,2R,5950890,5954019,-,5948890,5956019,0,,
FBgn0264957,CR44126,2R,1824905,1826499,+,1822905,1828499,0,,
FBgn0053448,5SrRNA:CR33448,2R,15618548,15618682,-,15616548,15620682,0,,
FBgn0033736,CG13154,2R,8314388,8315366,-,8312388,8317366,0,,
FBgn0263660,CR43651,2R,5440349,5441445,+,5438349,5443445,0,,
FBgn0034406,Jheh3,2R,14747880,14749583,-,14745880,14751583,0,,
FBgn0034401,CG15100,2R,14734363,14738104,-,14732363,14740104,1,14735236,1.7e-11
FBgn0033806,FLASH,2R,9094250,9097974,+,9092250,9099974,0,,
FBgn0033010,Atf6,2R,1032238,1042261,+,1030238,1044261,0,,
FBgn0010357,betaTry,2R,7233840,7234641,+,7231840,7236641,0,,
FBgn0053385,5SrRNA:CR33385,2R,15641801,15641935,-,15639801,15643935,0,,
FBgn0261705,CG42741,2R,18898601,18930462,-,18896601,18932462,2,18904927;18918675,8.0e-12;1.7e-11
FBgn0250868,CG42239,2R,13460334,13460835,+,13458334,13462835,1,13462806,2.5e-11
FBgn0050267,CR30267,2R,18643670,18646500,+,18641670,18648500,0,,
FBgn0262513,Vha16-4,2R,12835163,12835729,-,12833163,12837729,0,,
FBgn0040005,CG17883,2R,559358,561144,+,557358,563144,0,,
FBgn0040477,cid,2R,9373122,9374136,+,9371122,9376136,0,,
FBgn0034803,CG9849,2R,18824802,18826548,+,18822802,18828548,0,,
FBgn0034428,CG18606,2R,15175488,15176500,+,15173488,15178500,0,,
FBgn0028836,CSN7,2R,4308538,4316082,+,4306538,4318082,1,4314857,1.7e-11
FBgn0265444,CR44344,2R,13274345,13276586,-,13272345,13278586,0,,
FBgn0034828,CG13545,2R,19045105,19045708,-,19043105,19047708,0,,
FBgn0085236,CG34207,2R,18216700,18217225,-,18214700,18219225,1,18218130,2.5e-11
FBgn0085219,CG34190,2R,12833960,12835059,-,12831960,12837059,0,,
FBgn0066084,RpL41,2R,20790940,20791452,-,20788940,20793452,0,,
FBgn0033194,Vps13,2R,3454314,3468180,+,3452314,3470180,1,3466923,8.0e-12
FBgn0082993,snoRNA:Psi28S-1936,2R,7475688,7475836,-,7473688,7477836,0,,
FBgn0265852,CR44641,2R,16190700,16191100,+,16188700,16193100,1,16189541,2.5e-11
FBgn0033468,CG1418,2R,5851340,5852572,-,5849340,5854572,0,,
FBgn0262806,CG43177,2R,6296025,6296279,-,6294025,6298279,1,6294738,8.0e-12
FBgn0050195,CG30195,2R,18534121,18534750,-,18532121,18536750,0,,
FBgn0262824,CG43195,2R,15831768,15832444,-,15829768,15834444,0,,
FBgn0034095,CG15701,2R,12117703,12121592,+,12115703,12123592,0,,
FBgn0042085,Bap170,2R,2524017,2529863,+,2522017,2531863,0,,
FBgn0034162,CG6426,2R,12756907,12759356,+,12754907,12761356,0,,
FBgn0000578,ena,2R,15029137,15051210,+,15027137,15053210,1,15030176,8.0e-12
FBgn0050185,CG30185,2R,19431564,19432422,+,19429564,19434422,0,,
FBgn0034860,CG9812,2R,19299859,19307207,-,19297859,19309207,1,19302737,2.5e-11
FBgn0259979,CG17337,2R,1585377,1587717,+,1583377,1589717,0,,
FBgn0265538,CR44388,2R,13075009,13075200,-,13073009,13077200,0,,
FBgn0024956,Mat1,2R,6626122,6627334,-,6624122,6629334,0,,
FBgn0034982,CG4065,2R,20022696,20025561,-,20020696,20027561,1,20022168,1.7e-11
FBgn0022986,qkr58E-1,2R,18300061,18303023,-,18298061,18305023,1,18303276,1.7e-11
FBgn0086519,Cpr47Eg,2R,7165462,7165950,-,7163462,7167950,0,,
FBgn0034138,RpS15,2R,12457617,12458735,-,12455617,12460735,0,,
FBgn0034005,ItgalphaPS4,2R,11146266,11150378,+,11144266,11152378,1,11149979,8.0e-12
FBgn0260499,qvr,2R,7330010,7339109,+,7328010,7341109,0,,
FBgn0034945,CG10904,2R,19856584,19857592,-,19854584,19859592,0,,
FBgn0033787,CG13321,2R,8841058,8842675,+,8839058,8844675,0,,
FBgn0263848,CG43709,2R,16663300,16663914,-,16661300,16665914,0,,
FBgn0262790,CG43171,2R,6239961,6240587,-,6237961,6242587,1,6238646,1.7e-11
FBgn0034844,CG9861,2R,19211182,19214268,+,19209182,19216268,1,19216216,6.6e-11
FBgn0033272,RagC-D,2R,4049184,4051005,-,4047184,4053005,0,,
FBgn0034989,CG3356,2R,20085405,20089710,+,20083405,20091710,1,20085978,8.0e-12
FBgn0085232,CG34203,2R,17168568,17169161,-,17166568,17171161,1,17170980,2.5e-11
FBgn0050428,CG30428,2R,21140837,21142058,+,21138837,21144058,0,,
FBgn0033556,CG12343,2R,6709905,6710877,-,6707905,6712877,0,,
FBgn0083045,snoRNA:Psi18S-1389b,2R,17221650,17221804,+,17219650,17223804,0,,
FBgn0034488,CG11208,2R,16130257,16132893,-,16128257,16134893,1,16132183,6.6e-11
FBgn0053374,5SrRNA:CR33374,2R,15645867,15646001,-,15643867,15648001,0,,
FBgn0034118,Nup62,2R,12231882,12233333,+,12229882,12235333,1,12233425,6.6e-11
FBgn0033997,Ir51a,2R,11092159,11093839,+,11090159,11095839,0,,
FBgn0053798,CG33798,2R,8881402,8882127,+,8879402,8884127,0,,
FBgn0023175,Prosalpha7,2R,5734141,5735341,-,5732141,5737341,0,,
FBgn0034290,CG5773,2R,13930572,13931249,-,13928572,13933249,0,,
FBgn0015929,dpa,2R,3384207,3387382,-,3382207,3389382,1,3387611,2.5e-11
FBgn0003382,sha,2R,7211819,7223968,+,7209819,7225968,0,,
FBgn0034627,EfSec,2R,17272057,17273726,-,17270057,17275726,1,17272976,8.0e-12
FBgn0034548,CG13443,2R,16661192,16662869,+,16659192,16664869,0,,
FBgn0053627,CG33627,2R,8298516,8299183,+,8296516,8301183,0,,
FBgn0034477,CG13872,2R,15766341,15768425,-,15764341,15770425,0,,
FBgn0013772,Cyp6a8,2R,10774676,10776515,-,10772676,10778515,1,10778463,8.0e-12
FBgn0050458,CG30458,2R,13045830,13046543,-,13043830,13048543,0,,
FBgn0053421,5SrRNA:CR33421,2R,15628545,15628679,-,15626545,15630679,0,,
FBgn0027783,SMC2,2R,10736126,10740158,-,10734126,10742158,1,10737309,2.5e-11
FBgn0016726,RpL29,2R,17181273,17181909,+,17179273,17183909,0,,
FBgn0001187,Hex-C,2R,11106342,11107834,-,11104342,11109834,0,,
FBgn0264379,CR43831,2R,11046701,11047050,-,11044701,11049050,0,,
FBgn0015614,CanB2,2R,3673515,3676558,+,3671515,3678558,0,,
FBgn0033309,CG8735,2R,4484477,4487467,-,4482477,4489467,1,4488994,6.6e-11
FBgn0260012,pds5,2R,7915490,7921230,+,7913490,7923230,1,7923189,8.0e-12
FBgn0050005,GstT2,2R,5494797,5495855,+,5492797,5497855,0,,
FBgn0085472,CG34443,2R,10255484,10256572,+,10253484,10258572,0,,
FBgn0033327,PGRP-SC1b,2R,4600951,4602599,+,4598951,4604599,0,,
FBgn0261016,clos,2R,5475458,5487237,-,5473458,5489237,0,,
FBgn0033793,CG3955,2R,9015420,9016557,-,9013420,9018557,0,,
FBgn0034537,DMAP1,2R,16531541,16533370,+,16529541,16535370,0,,
FBgn0050469,Ir52b,2R,11389325,11391115,+,11387325,11393115,0,,
FBgn0034247,CG6484,2R,13469512,13471517,-,13467512,13473517,0,,
FBgn0033816,CG4679,2R,9124761,9126973,-,9122761,9128973,0,,
FBgn0085414,dpr12,2R,1692217,1748336,+,1690217,1750336,5,1695461;1699280;1725410;1726865;1729569,1.7e-11;2.5e-11;2.5e-11;2.5e-11;2.5e-11
FBgn0262141,CG42867,2R,18553151,18553650,+,18551151,18555650,1,18552076,8.0e-12
FBgn0015602,BEAF-32,2R,10657974,10660135,+,10655974,10662135,0,,
FBgn0263522,mir-4982,2R,14607674,14607792,+,14605674,14609792,1,14608713,2.5e-11
FBgn0086021,snoRNA:MeU6-C68,2R,4053455,4053553,+,4051455,4055553,0,,
FBgn0034062,CG8388,2R,11896906,11898943,-,11894906,11900943,0,,
FBgn0033659,Damm,2R,7752681,7753888,-,7750681,7755888,0,,
FBgn0263102,psq,2R,6445393,6504785,+,6443393,6506785,3,6467299;6468253;6502454,2.5e-11;2.5e-11;2.5e-11
FBgn0003062,Fib,2R,18960420,18962243,-,18958420,18964243,0,,
FBgn0033454,CG1671,2R,5735566,5738147,+,5733566,5740147,0,,
FBgn0045482,Gr59b,2R,18969726,18970889,+,18967726,18972889,1,18972171,8.0e-12
FBgn0000241,bw,2R,19415328,19426016,-,19413328,19428016,1,19419376,8.0e-12
FBgn0050008,CG30008,2R,5777383,5778646,+,5775383,5780646,2,5777217;5778452,8.0e-12;6.6e-11
FBgn0003612,Su(var)2-10,2R,5003627,5009505,+,5001627,5011505,0,,
FBgn0053406,5SrRNA:CR33406,2R,15634079,15634213,-,15632079,15636213,0,,
FBgn0015268,Nap1,2R,19792698,19794837,-,19790698,19796837,1,19792891,2.5e-11
FBgn0033907,mRpS16,2R,10060491,10061133,-,10058491,10063133,0,,
FBgn0033368,CG13743,2R,4932355,4948113,-,4930355,4950113,2,4939563;4943270,1.7e-11;1.7e-11
FBgn0085257,CG34228,2R,7539362,7539844,+,7537362,7541844,0,,
FBgn0050333,tRNA:CR30333,2R,13492040,13492112,-,13490040,13494112,0,,
FBgn0050048,CG30048,2R,8282412,8286647,+,8280412,8288647,0,,
FBgn0042083,CG3267,2R,2633886,2636459,+,2631886,2638459,0,,
FBgn0034841,CG13541,2R,19171803,19172799,+,19169803,19174799,0,,
FBgn0003742,tra2,2R,10489509,10491842,-,10487509,10493842,0,,
FBgn0065073,snoRNA:229,2R,18961352,18961491,-,18959352,18963491,0,,
FBgn0034085,Ptp52F,2R,12058617,12065812,-,12056617,12067812,0,,
FBgn0050069,CG30069,2R,10072709,10085873,+,10070709,10087873,1,10086943,1.7e-11
FBgn0033846,mip120,2R,9393935,9400617,+,9391935,9402617,1,9394128,2.5e-11
FBgn0033391,CG8026,2R,5074175,5079601,-,5072175,5081601,0,,
FBgn0033392,CG8027,2R,5091915,5094629,-,5089915,5096629,0,,
FBgn0005654,lat,2R,9090233,9094027,-,9088233,9096027,0,,
FBgn0062440,CG17680,2R,14034802,14035502,-,14032802,14037502,0,,
FBgn0033580,CG13231,2R,7033794,7034633,+,7031794,7036633,0,,
FBgn0026427,Su(var)2-HP2,2R,10494659,10505623,-,10492659,10507623,1,10494058,8.0e-12
FBgn0050324,CG30324,2R,12175091,12175738,-,12173091,12177738,0,,
